,キャラ名,台詞,メイア表情,一人表示,二人表示・A,二人表示・B,背景・画面遷移,選択肢A,選択肢B,選択肢補足,画面効果,画像オブジェクト,エフェクト,BGM,SE,ボイス,備考,$
3270,メイア,「……！？」,,T-03,,,back-005-sun,,,,,,,,,,,$
3271,テオドア,「与えられた人間は、薬の効力に耐えきれなかったら吸血鬼化する」,,T-03,,,back-005-sun,,,,,,,,,V-3271,,$
3272,テオドア,"「適合できた人間には、吸血鬼のような高い運動神経……
上手く行けば、異能も手に入れられるかもしれない」",,T-03,,,back-005-sun,,,,,,,,,V-3272,,$
3273,テオドア,"「けど、人体にかかる負担は尋常じゃない。
吸血鬼の血を入れて、吸血鬼化一歩手前のところで無理やり動かしてるんだ。神経がやられるにきまってる」",,T-03,,,back-005-sun,,,,,,,,,V-3273,,$
3274,テオドア,"「実際、初期段階の治験では被験者の五感に異常をきたしていた。
よくあるのは味覚障害だったり、難聴だったり」",,T-03,,,back-005-sun,,,,,,,,,V-3274,,$
3275,テオドア,「そこから悪化すると、五感機能が完全にだめになってしまう」,,T-03,,,back-005-sun,,,,,,,,,V-3275,,$
3276,メイア,「あ……！」,,T-03,,,back-005-sun/FO,,,,,,,,,,,$
2855,クライン,「ふぃー……ごちそうさま！　すげー美味かった！」,,K-03,,,back-014/FI,,,,Sepia,,,,,V-2855,,$
2856,メイア,「お粗末さまでした。はい、お茶」,,K-03,,,back-014,,,,Sepia,,,,,,,$
2857,メイア,"「ごめんね、今紅茶切らしてて……
コーヒーしか無かったの」",,K-03,,,back-014,,,,Sepia,,,,,,,$
2858,クライン,「ぐ……ま、まあそれくらい大丈夫。ありがとな」,,K-07,,,back-014,,,,Sepia,,,,,V-2858,,$
2859,クライン,「…………」,,K-08,,,back-014,,,,Sepia,,,,,V-2859,,$
2860,メイア,「ど、どう？　味、まだ苦い？」,,K-08,,,back-014,,,,Sepia,,,,,,,$
2861,クライン,「ん……平気！　苦いモンは苦いけど、悪くねーよ」,,K-07,,,back-014,,,,Sepia,,,,,V-2861,,$
2862,メイア,（……あれ？）,,K-07,,,back-014,,,,Sepia,,,,,,,$
2863,メイア,"（クライン用に沢山砂糖を入れたんだけど……
まだ少なかったのかな？）",,K-07,,,back-014/FO,,,,Sepia,,,,,,,$
3277,メイア,「クラインも……クラインも、そうだった」,,T-03,,,back-005-sun/FI,,,,,,,,,,,$
3278,メイア,"「いつも凄く甘いものを食べてて……
最初はただの甘党かと思ってたけど、砂糖を入れたコーヒーの甘さに気づかなくて……」",,T-03,,,back-005-sun,,,,,,,,,,,$
3279,テオドア,"「……恐らく、強い味付けでないと味が分からなかったんじゃないかな。
今ではそれも……」",,T-0４,,,back-005-sun,,,,,,,,,V-3279,,$
3280,テオドア,"「……とにかく、それだけあの薬は人体に影響を与える。
僕の知るものよりもずっと強化されているから、壊れてしまうのも時間の問題だ」",,T-03,,,back-005-sun,,,,,,,,,V-3280,,$
3281,メイア,「そんな……！　それなら、すぐにやめさせないと！」,,T-03,,,back-005-sun,,,,,,,,,,,$
3282,テオドア,「僕たちもそのつもりだ。特に……僕にはその義務がある」,,T-03,,,back-005-sun,,,,,,,,,V-3282,,$
3283,リート,「…………」,,L-01a,,,back-005-sun,,,,,,,,,V-3283,,$
3284,テオドア,「ハレルヤを最初に見つけたのは僕と……もうひとりの研究者だった」,,T-03,,,back-005-sun,,,,,,,,,V-3284,,$
3285,テオドア,"「見つけた時、僕はそれを体が弱い人への特効薬となることを願っていた。
吸血鬼の高い生命力を持ってすれば、多くの人の命を救える……それに」",,T-03,,,back-005-sun,,,,,,,,,V-3285,,$
3286,テオドア,"「吸血鬼の力を借りた薬で、少しでも……
人と吸血鬼のわだかまりが消えればと、思ったんだ」",,T-03,,,back-005-sun,,,,,,,,,V-3286,,$
3287,メイア,「だから、ハレルヤ……『歓喜』なんですね」,,T-03,,,back-005-sun,,,,,,,,,,,$
3288,テオドア,"「確かに世の中には人とを襲う化け物のような連中もいる。
けれど、それよりずっと無害な吸血鬼の方が多い」",,T-01,,,back-005-sun,,,,,,,,,V-3288,,$
3289,テオドア,「それを分かってもらうきっかけになると信じていた。彼だって、同じ気持ちだと……」,,T-01,,,back-005-sun,,,,,,,,,V-3289,,$
3290,テオドア,"「……でも、彼は……もうひとりの研究者はそれを選ばなかった。
彼は、ハレルヤを自らのために利用したんだ」",,T-04,,,back-005-sun,,,,,,,,,V-3290,,$
3291,テオドア,"「ハレルヤを強化薬として完成させて、適合する人間を集めて投与させる。
人間を凌ぐ力を持つ特殊強化部隊を作り上げ、国のために戦わせるんだ」",,T-04,,,back-005-sun,,,,,,,,,V-3291,,$
3292,テオドア,「強化された人間は彼のための傀儡……それが、彼の……」,,T-03,,,back-005-sun,,,,,,,,,V-3292,,$
3293,テオドア,「……グレイ・シュタインが自分のために描いたシナリオ。『褄紅計画』だ」,,T-03,,,back-005-sun,,,,,,,,,V-3293,,$
3294,メイア,「……グレイ、さんが……？」,,T-03,,,back-005-sun,,,,,,,,,,,$
3295,リート,"「銀蝶隊はいわば、あいつの傀儡の揃う部隊だ。
ハレルヤが完成すれば、あの部隊の隊員はすべて意思を失くした人形に作り変えられるだろう」",,L-01,,,back-005-sun,,,,,,,,,V-3295,,$
3296,リート,「……お前の知り合いの軍人も、例外ではない」,,L-08,,,back-005-sun,,,,,,,,,V-3296,,$
3297,メイア,「そんな……！　どうにか計画を止める方法は無いんですか！？」,,L-08,,,back-005-sun,,,,,,,,,,,$
3298,テオドア,「あるよ。だから僕はここにいる」,,T-01,,,back-005-sun,,,,,,,,,V-3298,,$
3299,テオドア,"「ハレルヤを完成させなければいいんだ。
あの薬には一番大切なピースが欠けている」",,T-01,,,back-005-sun,,,,,,,,,V-3299,,$
3300,テオドア,「それさえ与えなければ、計画が始動することはない。替えの効かない部分だからね」,,T-01,,,back-005-sun,,,,,,,,,V-3300,,$
3301,メイア,「そのピースって……」,,T-01,,,back-005-sun,,,,,,,,,,,$
3302,テオドア,「キミだよ、メイアさん」,,T-01,,,back-005-sun,,,,,,,,,V-3302,,$
3303,メイア,「……私？」,,T-01,,,back-005-sun,,,,,,,,,,,$
3304,テオドア,「『黄金の血』。人間がごくまれに持つ、非常に希少な血だ」,,T-03,,,back-005-sun,,,,,,,,,V-3304,,$
3305,メイア,「……！」,,T-03,,,back-005-sun,,,,,,,,,,,$
3306,テオドア,「その血はね、吸血鬼の血の力を底上げする効果があるんだ」,,T-03,,,back-005-sun,,,,,,,,,V-3306,,$
3307,テオドア,"「それによって生命力を引き上げられて不死となったり、とても強い異能を手に入れたり……
とにかく、とてつもない恩恵がある」",,T-03,,,back-005-sun,,,,,,,,,V-3307,,$
3308,テオドア,"「底上げする際に、吸血鬼の血液細胞をコントロールしていると考えられていてね。
それをハレルヤに入れることで投与後の不具合を抑えられるんだ」",,T-03,,,back-005-sun,,,,,,,,,V-3308,,$
3309,テオドア,"「逆に、自我を失わせることだって。圧倒的な力を与え、万一にも裏切らないよう意思を剥奪する。
それが、本物のハレルヤの目的だよ」",,T-03,,,back-005-sun,,,,,,,,,V-3309,,$
3310,テオドア,"「黄金の血をもってハレルヤは完成する。
だから……持ち主であるキミがグレイに捕まらなければいい」",,T-03,,,back-005-sun,,,,,,,,,V-3310,,$
3311,テオドア,"「グレイはもうキミのことを掴んでいるだろう。
先手を打たれる前に、キミを彼らの手が届かないところまで逃がす。僕が来たのはそのためだよ」",,T-03,,,back-005-sun,,,,,,,,,V-3311,,$
3312,メイア,「え……」,,T-03,,,back-005-sun,,,,,,,,,,,$
3313,リート,"「どちらにせよ、お前の居場所まで割れてしまっている。
いくら迷いの森とはいえ、ここにたどり着くのも時間の問題だ」",,,T-03,L-01,back-005-sun,,,,,,,,,V-3313,,$
3314,リート,"「そうなる前に離れた方がお前にとってもいいだろう。
行き先に関してはテオドアが手配してくれている。お前が何か不自由をすることはない」",,,T-03,L-01,back-005-sun,,,,,,,,,V-3314,,$
3315,テオドア,"「その後、僕がハレルヤと銀蝶隊の実態を世間に公表する。
リートがくれたハレルヤのおかげで漸く証拠が揃ったんだ」",,,T-03,L-01,back-005-sun,,,,,,,,,V-3315,,$
3316,テオドア,「僕はハレルヤの発見者の一人として、褄紅計画を止める義務があるからね」,,,T-03,L-01,back-005-sun,,,,,,,,,V-3316,,$
3317,メイア,「ま……まってください」,,,T-03,L-01,back-005-sun,,,,,,,,,,,$
3318,メイア,"「それ……クラインは、クラインはどうなるんですか？
……投薬を止めれば、クラインは元気になるんですか？」",,,T-03,L-01,back-005-sun,,,,,,,,,,,$
3319,リート,「…………」,,,T-03,L-08,back-005-sun,,,,,,,,,V-3319,,$
3320,テオドア,「……どうだろう。……可能性は低いかな」,,,T-04,L-08,back-005-sun,,,,,,,,,V-3320,,$
3321,メイア,「……っ！」,,,T-04,L-08,back-005-sun,,,,,,,,,,,$
3322,テオドア,"「強力過ぎるハレルヤの毒は体に蓄積する。
完全に浄化しない限り、失った機能は戻らない」",,,T-04,L-08,back-005-sun,,,,,,,,,V-3322,,$
3323,テオドア,「……彼がどこまで進行しているのかわからないけれど、最悪の場合は吸血鬼化も──」,,,T-04,L-08,back-005-sun,,,,,,,,,V-3323,,$
3324,メイア,「……な……なんですか、それ」,,,T-04,L-08,back-005-sun,,,,,,,,,,,$
3325,メイア,「クラインは、もう……元に戻らないって言うんですか」,,,T-04,L-08,back-005-sun,,,,,,,,,,,$
3326,テオドア,「そういうものなんだ、あの薬は。だからここで食い止めないと……」,,,T-04,L-08,back-005-sun,,,,,,,,,V-3326,,$
3327,メイア,「私は、クラインが元に戻るかを聞いているんです！」,,,T-04,L-08,back-005-sun,,,,,,,,,,,$
3328,テオドア,「…………」,,,T-04,L-08,back-005-sun,,,,,,,,,V-3328,,$
3329,メイア,「……クラインに会ってきます」,,,T-04,L-08,back-005-sun,,,,,,,,,,,$
3330,リート,"「……待て、話を聞いていたか？
お前はシュタインに見つかるわけには──」",,,T-04,L-06,back-005-sun,,,,,,,,,V-3330,,$
3331,メイア,「…………」,,,T-04,L-06,back-005-sun,,,,,,,,,,,$
,,,,,,,,クラインの元に行く,リートの言うことを聞く/end,,,,,,,,,$
3332,メイア,「……私は、クラインを諦めません」,,,T-04,L-06,back-005-sun,,,Aonly,,,,,,,,$
3333,メイア,"「彼をここに連れてきます。
テオドアさんに見てもらえれば、まだ何か助かる方法が見つかるかも知れないでしょう？」",,,T-04,L-06,back-005-sun,,,Aonly,,,,,,,,$
3334,テオドア,「メイアさん……それは」,,,T-04,L-06,back-005-sun,,,Aonly,,,,,,V-3334,,$
3335,メイア,「責任を取るおつもりなら、被害にあったクラインや銀蝶隊の方々を諦めないでください！」,,,T-04,L-06,back-005-sun,,,Aonly,,,,,,,,$
3336,テオドア,「っ……」,,,T-04,L-06,back-005-sun,,,Aonly,,,,,,V-3336,,$
3337,メイア,「……失礼します」,,,T-04,L-06,back-005-sun,,,Aonly,,,,,SE-002.SE-004,,,$
3338,リート,「メイア！　……っ、あいつ……」,,,T-04,L-08,back-005-sun,,,Aonly,,,,,,V-3338,,$
3339,リート,"「街に行くつもりだろう。追ったほうが良い。
あのまま軍の手に落ちたらそれこそ終わりだ」",,,T-04,L-08,back-005-sun,,,Aonly,,,,,,V-3339,,$
3340,テオドア,「…………」,,,T-04,L-08,back-005-sun,,,Aonly,,,,,,V-3340,,$
3341,リート,「……テオドア、聞いているのか」,,,T-04,L-06,back-005-sun,,,Aonly,,,,,,V-3341,,$
3342,テオドア,「……っ、うん。そうだね。探さないと……行こう、リート」,,,T-03,L-06,back-005-sun/FO,,,Aonly,,,,,,V-3342,,$
3343,メイア,（……ここで出ていったら、もっと大変なことになる）,,,T-04,L-06,back-005-sun,,,Bonly,,,,,,,,$
3344,メイア,「……すみません」,,,T-04,L-06,back-005-sun,,,Bonly,,,,,,,,$
3345,リート,「……いや、分かったならばいい」,,,T-04,L-01a,back-005-sun,,,Bonly,,,,,,V-3345,,$
3346,テオドア,"「……とにかく、メイアさんは早くここを離れる準備を。
クラインくんのことは、一度僕に任せてくれないかな」",T-03,,,,back-005-sun,,,Bonly,,,,,,V-3346,,$
3347,メイア,「……クラインは、大丈夫なんですよね？」,T-03,,,,back-005-sun,,,Bonly,,,,,,,,$
3348,テオドア,「……最善は尽くすよ」,T-03,,,,back-005-sun/FO,,,Bonly,,,,,,V-3348,,$
3349,,──それから、私はテオドアさんに紹介された遠くの小国に逃げた。,,,,,back-010/FI,,,Bonly,,,,,,,,$
3350,,"小貴族のお屋敷でメイドとして働けるよう取り計らってくれていて、生活の不自由も無い。
お屋敷の人たちも優しく、暖かい暮らしを送っている。",,,,,back-010,,,Bonly,,,,,,,,$
3351,,……けれど、あれからテオドアさんやリートさんから連絡が来ることは無かった。,,,,,back-010,,,Bonly,,,,,,,,$
3352,,一ヶ月以上立ってから、新聞に載っていた記事で漸く私は知ることになる。,,,,,back-010,,,Bonly,,,,,,,,$
3353,,『悪魔の薬・ハレルヤ。その犠牲となった若き軍人たち』,,,,,back-010,,,Bonly,,,,,,,,$
3354,,『……銀蝶隊所属、クライン・ロジエ中尉は医療棟に入ったその五日後──』,,,,,back-010,,,Bonly,,,,,,,,$
3355,,『──吸血鬼化し、処分された。』,,,,,back-010,,,Bonly,,,,,,,,$
3356,,BAD END1　届かない祈り,,,,,back-010/FO,,,Bonly,,,,,,,,$
3357,メイア,「……は……っクライン……」,,,,,back-017/FI,,,,,,,,,,,$
3358,メイア,「……！　クライン、待って！」,,K-02,,,back-017/FO,,,,,,,,,,,$
3359,クライン,「…………」,,K-07,,,back-018-2/FI,,,,,,,,,V-3359,,$
3360,メイア,「……クライン」,,K-07,,,back-018-2,,,,,,,,,,,$
3361,クライン,「……！　メイア……」,,K-05,,,back-018-2,,,,,,,,,V-3361,,$
3362,クライン,「……なんで、ここに」,,K-07,,,back-018-2,,,,,,,,,V-3362,,$
3363,メイア,「クラインが心配だから」,,K-07,,,back-018-2,,,,,,,,,,,$
3364,クライン,「…………」,,K-07,,,back-018-2,,,,,,,,,V-3364,,$
3365,メイア,「クライン、体は大丈夫？　ちゃんとご飯、食べれてる？」,,K-07,,,back-018-2,,,,,,,,,,,$
3366,クライン,「……おう」,,K-07,,,back-018-2,,,,,,,,,V-3366,,$
3367,メイア,「そっか、よかった。ご飯食べないとどんな強い人でも倒れちゃうもんね」,,K-07,,,back-018-2,,,,,,,,,,,$
3368,メイア,"「あ、またお菓子作ってきてあげるね。今度は何が良い？
ケーキでもクッキーでも、なんでもいいよ」",,K-07,,,back-018-2,,,,,,,,,,,$
3369,クライン,「……おまえ、オレに聞きたいこととか無いのかよ」,,K-07,,,back-018-2,,,,,,,,,V-3369,,$
3370,メイア,「……聞いたら話してくれる？」,,K-07,,,back-018-2,,,,,,,,,,,$
3371,クライン,「…………」,,K-07,,,back-018-2,,,,,,,,,V-3371,,$
3372,メイア,"「……最近、すれ違いばっかりでちゃんと話せてなかったから、普通の話がし たくなっちゃって。
前みたいに、クラインの面白いおしゃべりで笑ったり……」",,K-07,,,back-018-2,,,,,,,,,,,$
3373,メイア,"「私、クラインとのあの時間お気に入りだったの。買い出しに行く時の楽しみで、 クラインから来てくれるのを待ってる時、
ちょっと探しちゃったりして……」",,K-07,,,back-018-2,,,,,,,,,,,$
3374,メイア,「ここ最近はそれが無くなっちゃったから、ちょっと寂しいのかもしれない」,,K-07,,,back-018-2,,,,,,,,,,,$
3375,メイア,「……その、ごめんね。クライン」,,K-07,,,back-018-2,,,,,,,,,,,$
3376,クライン,「え……」,,K-05,,,back-018-2,,,,,,,,,V-3376,,$
3377,メイア,"「言いたくないこと、無理に聞き出そうとして……
心配の押し付けをしてたかもしれない。本当に、ごめんなさい」",,K-05,,,back-018-2,,,,,,,,,,,$
3378,クライン,「……そんな、オレは……別に……」,,K-07,,,back-018-2,,,,,,,,,V-3378,,$
3379,メイア,"「クラインが話したくないことは、話さなくていい。
でも……その代わり、自分を傷つけることだけはやめてほしいの」",,K-07,,,back-018-2,,,,,,,,,,,$
3380,メイア,「クラインには、いつも笑顔でいてほしいから。だから……」,,K-07,,,back-018-2,,,,,,,,,,,$
3381,クライン,「…………」,,K-07,,,back-018-2,,,,,,,,,V-3381,,$
3382,メイア,（……どうしよう。さっきの話……どうやって切り出せばいいんだろう）,,K-07,,,back-018-2,,,,,,,,,,,$
3383,クライン,「……メイア」,,K-02,,,back-018-2,,,,,,,,,V-3383,,$
3384,クライン,「……ちょっと、劇の話をしてもいいか？」,,K-02,,,back-018-2,,,,,,,,,V-3384,,$
3385,メイア,「え……劇？　う、うん……」,,K-02,,,back-018-2,,,,,,,,,,,$
3386,クライン,「……あるところに、名門騎士一家の末っ子として生まれた男がいました」,,K-02,,,back-018-2,,,,,,,,,V-3386,,$
3387,クライン,"「その家は両親も兄弟も騎士で、皆すげー強かった。
子供の主人公は、兄弟に憧れて自分も強い騎士になるように、毎日必死に訓練してた」",,K-02,,,back-018-2,,,,,,,,,V-3387,,$
3388,クライン,「……でも、そいつには才能が無かった」,,K-07,,,back-018-2,,,,,,,,,V-3388,,$
3389,クライン,「どれだけ頑張っても、どれだけ必死になっても、そいつは兄貴たちの足元にも及ばなかった」,,K-07,,,back-018-2,,,,,,,,,V-3389,,$
3390,クライン,"「名門一家に一人だけ足手まといがいたら、皆そいつを疎み始める。
次第に兄貴も両親も、そいつには期待しなくなっていった」",,K-07,,,back-018-2,,,,,,,,,V-3390,,$
3391,クライン,"「一家の面汚し、つってな。母親なんかは『お前なんか産まなければよかった』 って。
……そいつは、子供の頃に誰からも見放されたんだ」",,K-07,,,back-018-2,,,,,,,,,V-3391,,$
3392,メイア,「……っ」,,K-07,,,back-018-2,,,,,,,,,,,$
3393,メイア,（……この話、劇なんかじゃなくて……）,,K-07,,,back-018-2,,,,,,,,,,,$
3394,クライン,「親にも兄弟にも期待なんか持たれないで、やっとの思いで騎士になっても日陰者の日和部隊にしか入れてもらえなくて」,,K-02,,,back-018-2,,,,,,,,,V-3394,,$
3395,クライン,「……そいつは、どうしたって誰かに認められたかったのに」,,K-07,,,back-018-2,,,,,,,,,V-3395,,$
3396,クライン,"「少しでいいから、誰かに褒めてほしかった。自分の努力を、認めてほしかった。 
……そうでなきゃ、息ができなかった」",,K-07,,,back-018-2,,,,,,,,,V-3396,,$
3397,クライン,「──そんなときに……手を差し伸べてくれた人がいたんだ」,,K-02,,,back-018-2,,,,,,,,,V-3397,,$
3398,メイア,「……！」,,K-02,,,back-018-2,,,,,,,,,,,$
3399,クライン,"「その人は魔法使いで、そいつに魔法を与えてくれた。
魔法を使えるようになったそいつは、まるで見違えたようだった」",,K-02,,,back-018-2,,,,,,,,,V-3399,,$
3400,クライン,「誰にも負けない強い力。それを見た人は、皆そいつを褒めるようになった」,,K-02,,,back-018-2,,,,,,,,,V-3400,,$
3401,クライン,「すごいね、強いね……頑張ったねって。欲しかった言葉が、やっと降ってきたんだ」,,K-02,,,back-018-2,,,,,,,,,V-3401,,$
3402,クライン,"「今まで一目もくれなかった両親も、兄貴達もそいつを認めてくれた。
『流石俺たちの家族だ』って……やっと、やっと居場所をくれたんだ」",,K-02,,,back-018-2,,,,,,,,,V-3402,,$
3403,クライン,"「その男は、魔法のお陰で人生が変わった。
欠けてたピースがはまって、やっと 『ほんとうの』人生を手に入れることができたんだ」",,K-02,,,back-018-2,,,,,,,,,V-3403,,$
3404,クライン,「街の皆からも慕われて、仲間もできて……素敵なお姫様にだって出会えた」,,K-02,,,back-018-2,,,,,,,,,V-3404,,$
3405,クライン,「たった一つの魔法で、男は今まで手にできなかった幸せを全部取り戻せたと思った」,,K-02,,,back-018-2,,,,,,,,,V-3405,,$
3406,クライン,「でも……この魔法を使い続けるには、お姫様の命が必要なんだ」,,K-07,,,back-018-2,,,,,,,,,V-3406,,$
3407,クライン,"「……その男はな、お姫様のことが好きなんだ。
たくさん心配もかけて、悪いこともしちまったけど……」",,K-07,,,back-018-2,,,,,,,,,V-3407,,$
3408,クライン,「ずっと自分のことを見てくれるお姫様を、いつの間にか好きになってた」,,K-07,,,back-018-2,,,,,,,,,V-3408,,$
3409,メイア,「……クライン」,,K-07,,,back-018-2,,,,,,,,,,,$
3410,クライン,「魔法がないと、男はまた全てを失ってしまう。でも、そのためにはお姫様を……」,,K-07,,,back-018-2,,,,,,,,,V-3410,,$
3411,クライン,"「……メイア、男はどうするべきだと思う？
……オレにはもう、分かんねえんだ」",,K-07,,,back-018-2,,,,,,,,,V-3411,,$
3412,メイア,「……その人は、魔法を捨てることはできないの？」,,K-07,,,back-018-2,,,,,,,,,,,$
3413,クライン,"「言ったろ。魔法が無きゃそいつは何も出来ない。誰にも見てもらえない。
そいつがそいつであるためには、魔法が無いとだめなんだ」",,K-07,,,back-018-2,,,,,,,,,V-3413,,$
3414,メイア,「……でも、お姫様はその人の魔法に惹かれたんじゃないと思う」,,K-07,,,back-018-2,,,,,,,,,,,$
3415,クライン,「……え？」,,K-05,,,back-018-2,,,,,,,,,V-3415,,$
3416,メイア,"「お姫様もね、きっとその人のことが好きなんだよ。でもそれは、その人の魔法の力に惹かれたんじゃない。
……その人の、『心』に惹かれたの」",,K-05,,,back-018-2,,,,,,,,,,,$
3417,クライン,「……心？」,,K-05,,,back-018-2,,,,,,,,,V-3417,,$
3418,メイア,"「その人はいつも笑顔で周りを明るくしてくれて、町の人達が困ってたらすぐに助けてあげる。
それも当たり前に」",,K-05,,,back-018-2,,,,,,,,,,,$
3419,メイア,"「自分の好きなことになると子供みたいにはしゃいで、思いっきり楽しんで。
……いつもの頼れる優しい一面と、子供っぽい可愛い一面」",,K-05,,,back-018-2,,,,,,,,,,,$
3420,メイア,「その人のそういう、 豊かで素敵な心と人柄がお姫様は好きなんだよ」,,K-05,,,back-018-2,,,,,,,,,,,$
3421,メイア,"「それは、魔法で後から手に入れた力じゃない。
その人が最初から持っていた、その人自身の魅力だよ」",,K-05,,,back-018-2,,,,,,,,,,,$
3422,クライン,「……そんな、それは……」,,K-07,,,back-018-2,,,,,,,,,V-3422,,$
3423,メイア,"「魔法が無くなって、自信を失ってしまえば優しさすら作れなくなってしまうのなら、
お姫様はきっとその人の自信になってくれる」",,K-07,,,back-018-2,,,,,,,,,,,$
3424,メイア,「だって、お姫様はその人が魔法なんて無くても素敵な人だって分かってるから」,,K-07,,,back-018-2,,,,,,,,,,,$
3425,メイア,「……クライン。私は、あなたに魔法を手放してほしい」,,K-07,,,back-018-2,,,,,,,,,,,$
3426,クライン,「……っ」,,K-05,,,back-018-2,,,,,,,,,V-3426,,$
3427,メイア,"「その魔法はクラインの体を蝕んでいくんでしょう？
私、あなたにこれ以上苦しい思いしてほしくないよ」",,K-05,,,back-018-2,,,,,,,,,,,$
3428,メイア,"「今、お屋敷にあの薬を作った人がいるの。
あの人に診てもらえば、クラインの中に溜まった薬の毒もなんとかなるかもしれない。味覚だって……」",,K-05,,,back-018-2,,,,,,,,,,,$
3429,クライン,「……知ってたのか」,,K-05,,,back-018-2,,,,,,,,,V-3429,,$
3430,メイア,"「前、屋敷に来たときにコーヒーを飲んだでしょう。あれ、いっぱい砂糖入れて甘くしてたの。
それなのに苦い反応するから」",,K-05,,,back-018-2,,,,,,,,,,,$
