,キャラ名,台詞,メイア表情,一人表示,二人表示・A,二人表示・B,背景・画面遷移,選択肢A,選択肢B,選択肢補足,画面効果,画像オブジェクト,エフェクト,BGM,SE,ボイス,備考,$
2316,主人,「……ん……？」,,S-01,,,back-006,,,,,,,,,,,$
2317,使用人,「ご主人様、いかがされましたか？」,,,S-01,S-02,back-006,,,,,,,,,,,$
2318,主人,「あそこにいるのは……まさか！」,,,S-01,S-02,back-006/FO,,,,,,,,,,,$
2319,主人,「――おいっ、メイア！！」,,S-01,,,back-006/FI,,,,,,,,SE-003,,,$
2320,メイア,「え……っ！？」,M-06,S-01,,,back-006,,,,,,,,,,,$
2321,メイア,（嘘……なんでご主人様が……）,M-06,S-01,,,back-006,,,,,,,,,,,$
2322,主人,"「貴様ッ……私の顔に泥を塗っておきながら
ぬけぬけと……！ こんなところで何をしている！」",M-06,S-01,,,back-006,,,,,,,,,,,$
2323,メイア,「っ、あ……」,M-06,S-01,,,back-006,,,,,,,,,,,$
2324,主人,"「貴様が逃げ出したせいで私の面目は丸つぶれだ！
貴様を伯爵に渡して恩を売ろうと思っていたのに……！」",M-06,S-01,,,back-006,,,,,,,,,,,$
2325,メイア,"「ッ……し、知りません。今の私はあなたの使用人じゃない。
お世話になっているご主人様がいるんです。
だから……だから、もう関わってこないで」",M-07,S-01,,,back-006,,,,,,,,,,,$
2326,主人,「んなっ……主人の私に向かってなんて口の聞き方を……！」,M-07,S-01,,,back-006,,,,,,,,,,,$
2327,メイア,「だから、あなたはもう私の主人じゃ――痛ッ！？」,M-09,S-01,,,back-006,,,,,,,,,,,$
2328,主人,「来い！　貴様の言うことなど信じられるか。一からしつけ直してやる！！」,M-09,S-01,,,back-006,,,,,,,,,,,$
2329,メイア,（ど、どうしよう……このままじゃ、また……！）,M-04,S-01,,,back-006,,,,,,,,,,,$
2330,クライン,「――ちょっと、そこのおっさん」,M-04,S-01,,,back-006,,,,,,,,,V-2330,,$
2331,主人,"「なっ……！？
誰だ、礼儀のなってないガキは……っ！？」",M-04,S-01,,,back-006,,,,,,,,,,,$
2332,主人,「ぐ、……軍人……！？」,M-04,S-01,,,back-006,,,,,,,,,,,$
2333,メイア,（クライン……！）,M-05,K-08,,,back-006,,,,,,,,,,,$
2334,クライン,"「往来で何騒いでんだ？
迷惑になってるぞ。それに……」",M-05,K-08,,,back-006,,,,,,,,,V-2334,,$
2335,主人,"「か、勘違いです！　彼女は私の屋敷の使用人なのです。
粗相がなっておりません故、こうして仕方なく教育をしていて……」",M-05,K-08,,,back-006,,,,,,,,,,,$
2336,クライン,「使用人？　あんたのとこの？」,M-05,K-08,,,back-006,,,,,,,,,V-2336,,$
2337,メイア,「ちがっ……」,M-06,K-08,,,back-006,,,,,,,,,,,$
2338,主人,"「ええそうです！　ご迷惑おかけ致しました。
軍人様もお勤めご苦労さまです。 ほら、行くぞ！」",M-06,K-08,,,back-006,,,,,,,,,,,$
2339,メイア,「いっ……！」,M-09,K-08,,,back-006,,,,,,,,,,,$
2340,クライン,「……待てよ」,M-09,K-02,,,back-006,,,,,,,,,V-2340,,$
2341,主人,"「ま……まだ何か？
こちらも予定が立て込んでいるので、あまり長話は……」",M-09,K-02,,,back-006,,,,,,,,,,,$
2342,クライン,「そいつ、あんたの使用人じゃないだろ。離せよ」,M-09,K-08,,,back-006,,,,,,,,,V-2342,,$
2343,主人,"「は……はは、何を言っているのやら。
間違いなくうちの使用人です。何故そんなことを……」",M-09,K-08,,,back-006,,,,,,,,,,,$
2344,クライン,「何故？　そんなの簡単だ」,M-09,K-08,,,back-006/FO,,,,,,,,,V-2344,,$
2345,クライン,「――こいつが、オレの婚約者だから」,M-09,K-01/BU,,,still-009/FI,,,,,,,,SE-019,V-2345,,$
2346,メイア,「……えっ？」,M-05,K-01/BU,,,still-009,,,,,,,,,,,$
2347,主人,「……何を……仰られているのですか……？」,M-05,K-01/BU,,,still-009,,,,,,,,,,,$
2348,クライン,「言ったとおりだよ。メイアはオレの奥さんになるの」,M-05,K-01/BU,,,still-009,,,,,,,,,V-2348,,$
2349,クライン,"「少し前に出会ってな、家を提供してやる代わりに
婚約者になってもらったんだ。
親が結構うるさかったし、ちょうど良かった」",,K-03/BU,,,still-009,,,,,,,,,V-2349,,$
2350,主人,"「ば、バカな！　こいつはうちの使用人なんだ！
勝手にそんなことされては ……！」",,K-03/BU,,,still-009,,,,,,,,,,,$
2351,クライン,「正式な雇用証明書でもあんのか？」,,K-02/BU,,,still-009,,,,,,,,,V-2351,,$
2352,主人,「ッ……」,,K-02/BU,,,still-009,,,,,,,,,,,$
2353,クライン,"「……あんた、マルク男爵だったか。
男爵家如きが伯爵家のオレに楯突こうなんて、
そんな馬鹿な考えはないよな？」",,K-02/BU,,,still-009,,,,,,,,,V-2353,,$
2354,主人,「は……？　は、伯爵って……」,,K-02/BU,,,still-009,,,,,,,,,,,$
2355,クライン,"「クライン・ロジエ。
ロジエ家の息子の一人だっつったら、脂肪の多そうなあんたの頭でも分かるだろ」",,K-01/BU,,,still-009,,,,,,,,,V-2355,,$
2356,主人,"「なっ……！
ロ、ロジエ家って、あの名家の……」",,K-01/BU,,,still-009,,,,,,,,,,,$
2357,クライン,"「もう分かったろ。
お前は金輪際、メイアに近づくな。命令だ」",,K-08/BU,,,still-009/FO,,,,,,,,,V-2357,,$
2358,主人,「く……お、おい、帰るぞ！」,,K-08/BU,,,back-006/FI,,,,,,,,SE-006,,,$
2359,使用人,「か、かしこまりました」,,K-08/BU,,,back-006/SE_textout,,,,,,,,SE-006,,,$
2360,クライン,「……ふー。なんとか躱せたな」,,K-01,,,back-006,,,,,,,,,V-2360,,$
2361,メイア,「……クライン……」,M-04,K-01,,,back-006,,,,,,,,,,,$
2362,クライン,「いーよ、何も言わなくて。怖かったろ」,M-04,K-01,,,back-006,,,,,,,,,V-2362,,$
2363,メイア,「……あ、ありがとう、助けてくれて……」,M-01,K-01,,,back-006,,,,,,,,,,,$
2364,クライン,"「これくらい当たり前だって。
それに、オレとしては楽しい嘘だったし。
な？　奥さん」",M-01,K-03,,,back-006,,,,,,,,,V-2364,,$
2365,メイア,「…………」,M-01,K-03,,,back-006,,,,,,,,,,,$
2366,クライン,「……アレ、もしかして嫌だった？」,M-01,K-05,,,back-006,,,,,,,,,V-2366,,$
2367,メイア,「…………」,M-01,K-05,,,back-006,,,,,,,,,,,$
,,,,,,,,そんなことない/KleinLove_low,ちょっと……/KleinLove_high,,,,,,,,,$
2368,メイア,"「そ、そんなことない！
助けてもらってるのに
そんな失礼なこと思うわけないよ」",M-05,K-05,,,back-006,,,Aonly,,,,,,,,$
2369,クライン,"「……うーーん……いやいいんだけどさ。
ちょっとキュンとした～とか無いのか？」",M-05,K-07,,,back-006,,,Aonly,,,,,,V-2369,,$
2370,メイア,「えっ？」,M-05,K-07,,,back-006,,,Aonly,,,,,,,,$
2371,クライン,"「ああいや、なんでもない。
あの状況でそんな余裕無いよな。
あんたはそういう奴だ」",M-05,K-07,,,back-006,,,Aonly,,,,,,V-2371,,$
2372,クライン,「まあ、そこがあんたのいいところだよな」,M-05,K-01,,,back-006,,,Aonly,,,,,,V-2372,,$
2373,メイア,「ちょっとだけ……」,M-04,K-05,,,back-006,,,Bonly,,,,,,,,$
2374,クライン,"「えっ！？　ウ、ウソだろ！？
オレそんなにあんたに嫌われてたのか！？」",M-04,K-06,,,back-006,,,Bonly,,,,,,V-2374,,$
2375,メイア,"「ちょっとだけ……びっくりした、かな。
……ああいうこと言われるの、初めてだったから……」",M-03,K-06,,,back-006,,,Bonly,,,,,,,,$
2376,クライン,「……それって……」,M-03,K-05,,,back-006,,,Bonly,,,,,,V-2376,,$
2377,クライン,"「……そっか、そっかそっか！
なんだよメイア、
あんた結構可愛いとこあるじゃねーか！」",M-03,K-03,,,back-006,,,Bonly,,,,,,V-2377,,$
2378,クライン,"「まあ、兎に角あいつはもうあんたには近づかないと思うから、
そこは安心していいぜ。
いくら馬鹿でも格上に楯突こうとはしないだろ」",M-05/M-03,K-01,,,back-006,,,,,,,,,V-2378,,$
2379,メイア,"「そういえば、
さっきクラインの名前聞いたら真っ青になってたね」",M-01,K-01,,,back-006,,,,,,,,,,,$
2380,クライン,"「ロジエ家っつったら軍人一家として有名だからな。
地位もあって軍とのパイプも太くて、
アインの貴族で喧嘩売ってくる奴はまずいない」",M-01,K-01,,,back-006,,,,,,,,,V-2380,,$
2381,メイア,「へえ……クラインの家って凄かったんだね」,M-01,K-01,,,back-006,,,,,,,,,,,$
2382,クライン,「……まあな」,M-01,K-02,,,back-006,,,,,,,,,V-2382,,$
2383,クライン,"「ああそうだ。それよりあんた、
さっきオレに話しかけようとしてただろ」",M-01,K-01,,,back-006,,,,,,,,,V-2383,,$
2384,メイア,「あ……気付いてたんだ」,M-05,K-01,,,back-006,,,,,,,,,,,$
2385,クライン,"「当たり前だろ。
別に、こっち来ればよかったのに……
いや、話しづらいか。 あれじゃ」",M-05,K-01,,,back-006,,,,,,,,,V-2385,,$
2386,クライン,"「言っとくけど、変な関係じゃないからな。
仲いい女の子ってだけで、不埒な関係では一切無いからな」",M-05,K-08,,,back-006,,,,,,,,,V-2386,,$
2387,メイア,「わ、分かってるよ……そんな面と向かって言わなくても」,M-04,K-08,,,back-006,,,,,,,,,,,$
2388,クライン,"「ホントか？
あんた、結構オレのこと軽い奴だと思ってるだろ」",M-04,K-07,,,back-006,,,,,,,,,V-2388,,$
2389,メイア,「それは事実でしょう」,M-01,K-07,,,back-006,,,,,,,,,,,$
2390,クライン,「……まあ」,M-01,K-07,,,back-006,,,,,,,,,V-2390,,$
2391,クライン,"「でも、変なこととかしてないからな！
そこはちゃんと潔癖だ。
これだけは信じてくれよ！」",M-01,K-08,,,back-006,,,,,,,,,V-2391,,$
2392,メイア,「わ、分かった」,M-05,K-08,,,back-006,,,,,,,,,,,$
2393,クライン,「頼むぞ、ほんとに！」,M-05,K-08,,,back-006,,,,,,,,,V-2393,,$
2394,メイア,"「でもそんな、急用でもなかったんだよ。
またお菓子作ったから、渡そうと思っただけで」",M-01,K-08,,,back-006,,,,,,,,,,,$
2395,クライン,「え……作ったって、オレに？」,M-01,K-05,,,back-006,,,,,,,,,V-2395,,$
2396,メイア,"「うん。クライン用に結構甘くしてみたんだ。
マドレーヌ」",M-01,K-05,,,back-006,,,,,present_Klein,,,,,,$
2397,クライン,「って、なんで……」,M-01,K-05,,,back-006,,,,,,,,,V-2397,,$
2398,メイア,"「この前、美味しいって言ってくれたから。
美味しく食べてくれる人に作るのって楽しいんだよ」",M-01,K-05,,,back-006,,,,,,,,,,,$
2399,クライン,「メイア……」,M-01,K-05,,,back-006,,,,,,,,,V-2399,,$
2400,クライン,「……っ、ん……！」,M-01,K-06,,,back-006,,,,,,,,,V-2400,,$
2401,メイア,「ど、どう？　甘すぎた……？」,M-04,K-06,,,back-006,,,,,,,,,,,$
2402,クライン,"「……ッ、めちゃくちゃ美味い！
丁度いい甘さで、ちゃんと味が伝わる感じする！
これ、すげーうめーよ！」",M-04,K-03,,,back-006,,,,,,,,,V-2402,,$
2403,メイア,「本当？　よかった」,M-02,K-03,,,back-006,,,,,,,,,,,$
2404,クライン,「んぐ……な、なあ、メイア」,M-02,K-02,,,back-006,,,,,,,,,V-2404,,$
2405,クライン,"「その……あんたのお菓子さ、オレ、すげー好きで……
定期的に食べたいから、 その……作ってもらって、いいか？
オレがこう言うのも図々しいんだけど」",M-02,K-07,,,back-006,,,,,,,,,V-2405,,$
2406,クライン,"「マジで美味いんだ。毎日食べてもいいくらい……
って、毎日作れっつってるわ けじゃなくて！　ええと……」",M-02,K-02,,,back-006,,,,,,,,,V-2406,,$
2407,メイア,"「ふふ……いいよ、それくらい。
私もクラインに美味しいって言ってもらうの好きだから、
寧ろやらせてほしい」",M-02,K-02,,,back-006,,,,,,,,,,,$
2408,クライン,"「ホントか！？　やった……！
ありがとな、メイア！」",M-02,K-03,,,back-006,,,,,,,,,V-2408,,$
2409,クライン,"「代わりに、あんたの行ったことないとことか、
行きたいとことか連れてってやるよ。
やりたいことでも、何でも付き合う。貰うだけじゃ悪いからな」",M-02,K-01,,,back-006,,,,,,,,,V-2409,,$
2410,メイア,「本当？　でも……私、街のことはあんまり分からなくて」,M-04,K-01,,,back-006,,,,,,,,,,,$
2411,クライン,「あ、そっか……言ってたな」,M-04,K-05,,,back-006,,,,,,,,,V-2411,,$
2412,クライン,"「――じゃあ、演劇はどうだ？
オレの好きな劇が今度公演あるんだ。
チケット取るから、一緒に行こうぜ」",M-04,K-01,,,back-006,,,,,,,,,V-2412,,$
2413,メイア,"「面白そうだけど……いいの？
ああいうのって高いんじゃ」",M-05,K-01,,,back-006,,,,,,,,,,,$
2414,クライン,「クライン様をナメるなよ。んなこと気にすんな」,M-05,K-01,,,back-006,,,,,,,,,V-2414,,$
2415,クライン,"「んじゃ、決まりな！
いい席取ってやるから、楽しみにしとけよ！」",M-05,K-03,,,back-006,,,,,,,,,V-2415,,$
2416,メイア,「うん。ありがとう、クライン！」,M-02,K-03,,,back-006/FO,,,,,,,,,,,$
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
