,キャラ名,台詞,メイア表情,一人表示,二人表示・A,二人表示・B,背景・画面遷移,選択肢A,選択肢B,選択肢補足,画面効果,画像オブジェクト,エフェクト,BGM,SE,ボイス,備考,$
2096,クライン,「当たり前だろ。見回りしてんだからこれくらいしねーと。他より力あるし、やれることはやるよ」,M-01,K-01,,,back-006,,,,,,,,,V-2096,,$
2097,メイア,「……」,M-01,K-01,,,back-006,,,,,,,,,,,$
,,,,,,,,優しいんだね/KleinLove_high,本当に軍人だったんだ/KleinLove_low,,,,,,,,,$
2098,メイア,「優しいんだね」,M-01,K-01,,,back-006,,,Aonly,,,,,,,,$
2099,クライン,「お……なんだよいきなり、褒めたってなんも出ねーぞ」,M-01,K-05,,,back-006,,,Aonly,,,,,,V-2099,,$
2100,クライン,"「それとも、アレか？
漸くクライン様の魅力にお気づきになったって感じか？ ったく、そこまで言うなら前に言ったカフェに連れてってやっても……」",M-01,K-03,,,back-006,,,Aonly,,,,,,V-2100,,$
2101,メイア,「あ、そういうことじゃなくて」,M-01,K-03,,,back-006,,,Aonly,,,,,,,,$
2102,クライン,「……そうかよ。そうだと思ったぜ」,M-01,K-05,,,back-006,,,Aonly,,,,,,V-2102,,$
2103,メイア,「本当に軍人だったんだね」,M-01,K-01,,,back-006,,,Bonly,,,,,,,,$
2104,クライン,"「……あんた、普通の顔してすっげー失礼なこと言うな。
っつーかまだ信じてなかったのかよ」",M-01,K-08,,,back-006,,,Bonly,,,,,,V-2104,,$
2105,クライン,"「や、確かにオレこんなんだけどさ。でもほら、この服どう見ても本物だろ！
つーか、ナンパだけならわざわざ軍人のフリしねーだろ」",M-01,K-07,,,back-006,,,Bonly,,,,,,V-2105,,$
2106,メイア,「それはわかってるけど。実際町の人のお手伝いしてるとこ見たら再認識したっていうか。ちゃんと仕事してたんだね」,M-01,K-07,,,back-006,,,Bonly,,,,,,,,$
2107,クライン,「あ、あのなあ……！　うう、強く言い返せないんだよな……」,M-01,K-07,,,back-006,,,Bonly,,,,,,V-2107,,$
2108a,メイア,「……そういえば、クラインの軍服って他の軍人さんとは違うよね。他の人は紺色なのに……」,M-01,K-05,,,back-006,,,Aonly,,,,,,,,$
2108b,メイア,「……そういえば、クラインの軍服って他の軍人さんとは違うよね。他の人は紺色なのに……」,M-01,K-07,,,back-006,,,Bonly,,,,,,,,$
2109,クライン,「そりゃ、オレらは一般兵じゃねーから」,M-01,K-01,,,back-006,,,,,,,,,V-2109,,$
2110,メイア,「え？」,M-10,K-01,,,back-006,,,,,,,,,,,$
2111,クライン,"「ふっふっふ……聞いて驚くなよ。
実はオレはな、軍の中でも超超エリート少数精鋭部隊の所属なんだぜ！　すげーだろ！」",M-10,K-01,,,back-006,,,,,,,,,V-2111,,$
2112,クライン,"「対吸血鬼専門の部隊、『銀蝶隊』！
どうだ、メチャクチャカッケーだろ！」",M-10,K-03,,,back-006,,,,,,,,,V-2112,,$
2113,メイア,（ま、まるでクラインが名付けたみたいに言うな……）,M-04,K-03,,,back-006,,,,,,,,,,,$
2114,メイア,「えっと……すごいね」,M-04,K-03,,,back-006,,,,,,,,,,,$
2115,クライン,「あんた、わかってないだろ」,M-04,K-08,,,back-006,,,,,,,,,V-2115,,$
2116,クライン,"「あのな、『銀蝶隊』って簡単に入れるような部隊じゃないからな。
回復速度も身体能力も尋常じゃない、異能だって使うようなバケモン達と戦うために集められた、ハイパー集団なんだぜ」",M-04,K-08,,,back-006,,,,,,,,,V-2116,,$
2117,クライン,"「その中でもオレはエース！
ズッパズッパ『吸血鬼』共を斬りまくってるんだよ。どうだ、すごさ伝わったか？」",M-04,K-01,,,back-006,,,,,,,,,V-2117,,$
2118,メイア,「う、うん……まあ」,M-04,K-01,,,back-006,,,,,,,,,,,$
2119,クライン,"「あー……今すぐ『吸血鬼』が現れてくれりゃ、オレのすごさがわかるんだけどなあ……
あ、いや、現れないに越したことはないんだけど」",M-04,K-07,,,back-006,,,,,,,,,V-2119,,$
2120,クライン,"「まあ、『吸血鬼』がいなきゃただの街の治安維持部隊だからな。
オレの活躍を見せてやれないのが歯がゆいぜ」",M-04,K-01,,,back-006,,,,,,,,,V-2120,,$
2121,クライン,「そういやメイア、なんかオレに用があったんじゃないのか？」,M-04,K-01,,,back-006,,,,,,,,,V-2121,,$
2122,メイア,「あ……！　そうだ、忘れるところだった」,M-05,K-01,,,back-006,,,,,,,,,,,$
2123,メイア,「これを渡したくて。口に合うといいんだけど……」,M-01,K-01,,,back-006,,,,,,,,,,,$
2124,クライン,「……？　これ……」,M-01,K-05,,,back-006,,,,,N-object-014,,,,V-2124,,$
2125,メイア,「割引券のお礼。券で買ったかぼちゃで作ったクッキーだよ」,M-01,K-05,,,back-006,,,,,,,,,,,$
2126,クライン,「作ったって……メイアの手作りってことか！？」,M-01,K-06,,,back-006,,,,,,,,,V-2126,,$
2127,メイア,「うん。まずくはなかったけど、カフェとか行き慣れてるクラインにはちょっと物足りない味かも……」,M-01,K-06,,,back-006,,,,,,,,,,,$
2128,クライン,"「いやいや、そんなことないって！！
手作りってそれだけでメチャクチャ価値あるからな！？」",M-01,K-06,,,back-006,,,,,,,,,V-2128,,$
2129,クライン,「ありがとな、メイア！　あんた結構律儀なんだな」,M-01,K-03,,,back-006,,,,,,,,,V-2129,,$
2130,クライン,「な、これ……今食べてみていいか？」,M-01,K-01,,,back-006,,,,,,,,,V-2130,,$
2131,メイア,「うん、どうぞ」,M-02,K-01,,,back-006,,,,,,,,,,,$
2132,クライン,「オレ甘いもの大好きなんだ。……いただきます！」,M-02,K-03,,,back-006,,,,,,,,,V-2132,,$
2133,クライン,「…………」,M-02,K-05,,,back-006,,,,,,,,,V-2133,,$
2134,メイア,「ど……どうかな」,M-04,K-05,,,back-006,,,,,,,,,,,$
2135,クライン,「…………ん、うまい！」,M-04,K-03,,,back-006,,,,,,,,,V-2135,,$
2136,メイア,「……！　よかった！」,M-02,K-03,,,back-006,,,,,,,,,,,$
2137,クライン,"「サクサクしてて超うめーよ、これ！
メイア、あんた料理の才能あるぜ。オレが保証する」",M-02,K-03,,,back-006,,,,,,,,,V-2137,,$
2138,メイア,「ふふ、ありがとう。味はどうかな？」,M-02,K-03,,,back-006,,,,,,,,,,,$
2139,クライン,「味？　うまいよ。かぼちゃってこんな甘くなるんだな」,M-02,K-01,,,back-006,,,,,,,,,V-2139,,$
2140,クライン,"「あ、でも……
オレがすげー甘党なだけなんだけど、もうちょっと甘くてもいいかな」",M-02,K-11,,,back-006,,,,,,,,,V-2140,,$
2141,メイア,「え、そうなの？」,M-05,K-11,,,back-006,,,,,,,,,,,$
2142,クライン,"「そうなんだよ。甘ったるいもん大好きでさ。
コーヒーは生クリームメチャクチャ入れて飲むし、クリームたっぷりショートケーキとか毎日食えるし」",M-05,K-01,,,back-006,,,,,,,,,V-2142,,$
2143,メイア,"「そうなんだ。それじゃあ、このクッキーはちょっと物足りなかったよね。
ご主人様の分もあったから甘さ控えめにしちゃって……」",M-01,K-01,,,back-006,,,,,,,,,,,$
2144,クライン,"「ああでも、これはこれでうまいからな！　本当！！
優しくて、いい味だ」",M-01,K-01,,,back-006,,,,,,,,,V-2144,,$
2145,メイア,「わかってるよ、ありがとう。次に作る時はクラインの好みに寄せてみるね」,M-01,K-01,,,back-006,,,,,,,,,,,$
2146,クライン,「次って……また作ってくれるのか？」,M-01,K-05,,,back-006,,,,,,,,,V-2146,,$
2147,メイア,「うん、機会があったら」,M-01,K-05,,,back-006,,,,,,,,,,,$
2148,クライン,「おお、マジか！　すげー嬉しい！」,M-01,K-03,,,back-006,,,,,,,,,V-2148,,$
2149,クライン,"「あ、じゃあまたくじ引きしに行こうぜ。
一等引いてやるからさ！」",M-01,K-01,,,back-006,,,,,,,,,V-2149,,$
2150,メイア,「もうとっくに終わっちゃったよ」,M-01,K-01,,,back-006,,,,,,,,,,,$
2151,クライン,「はあっ！？　ウッソだろ！」,M-01,K-06,,,back-006,,,,,,,,,V-2151,,$
2152,メイア,「何かのお礼じゃなくても、近いうちに作ってあげるから」,M-01,K-06,,,back-006,,,,,,,,,,,$
2153,クライン,「い、いいのか？」,M-01,K-05,,,back-006,,,,,,,,,V-2153,,$
2154,メイア,「勿論。料理は好きだから、食べてくれる人が増えるのは私も嬉しいし」,M-01,K-05,,,back-006,,,,,,,,,,,$
2155,クライン,"「でも、それじゃあんたにもらってばっかだろ。
何かオレにもできること……」",M-01,K-07,,,back-006,,,,,,,,,V-2155,,$
2156,クライン,「……やっぱ、一回オレの行きつけのカフェ行かねーか？」,M-01,K-01,,,back-006,,,,,,,,,V-2156,,$
2157,クライン,"「あ、これはナンパじゃないぞ。お菓子のお礼だからな。
好きなの食べていいし、おごるし！　な、頼むよ！」",M-01,K-08,,,back-006,,,,,,,,,V-2157,,$
2158,メイア,（あ……いつもよりちょっと真面目な顔してる。これは本気なんだ）,M-05,K-08,,,back-006,,,,,,,,,,,$
2159,メイア,"「うん。ナンパじゃないなら連れてってほしいな。
私も、美味しいスイーツは気になるから」",M-01,K-08,,,back-006,,,,,,,,,,,$
2160,クライン,「っ……よかった、これ断られたらあんたに何の礼もできないとこだった」,M-01,K-01,,,back-006,,,,,,,,,V-2160,,$
2161,クライン,「それじゃ、今度連れてってやるよ！ 約束な」,M-01,K-03,,,back-006,,,,,,,,,V-2161,,$
2162,メイア,「うん、楽しみにしてるね」,M-02,K-03,,,back-006,,,,,,,,,,,$
2163,クライン,"「おう！　オレもすげー楽しみにしてる。
オススメのメニュー、いっぱいあるからな、覚悟しとけよ」",M-02,K-03,,,back-006,,,,,,,,,V-2163,,$
2164,クライン,"「っと……ヤベ、そろそろ戻らないと。
じゃーな、メイア」",M-02,K-05,,,back-006,,,,,,,,,V-2164,,$
2165,メイア,「うん、またね」,M-02,K-05,,,back-006,,,,,,,,,,,$
2166,メイア,（人気のカフェスイーツかあ……行ったこと無いから楽しみだな）,M-02,,,,back-006/FO,,,,,,,,,,,$
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
