,キャラ名,台詞,メイア表情,一人表示,二人表示・A,二人表示・B,背景・画面遷移,選択肢A,選択肢B,選択肢補足,画面効果,画像オブジェクト,エフェクト,BGM,SE,ボイス,備考,$
1521,,"それだけじゃない。
ここに来るまでに何か、とても大切なことがあったはずなのに、思い出せない。",,,,,back-012,,,Aonly,,,,,,,,$
1522,,"……首にかかったペンダントと、懐に入った古い時計。
明らかに自分のものでないそれを私が持っている意味が分からなくて、いつも気味が悪くなる。",,,,,back-012,,,Aonly,,,,,,,,$
1523,,――私は……何を忘れてしまったのだろう。,,,,,back-012,,,Aonly,,,,,,,,$
1524,,"失った記憶の欠片を取り戻す術も無く、暖かな陽の下。
私は、今日も一日を過ごしていく。",,,,,back-012,,,Aonly,,,,,,,,$
1525,,いつか、何かを失ったことすら忘れて穏やかに生きられる――その日を信じて。,,,,,back-012,,,Aonly,,,,,,,,$
1526,,BADEND1.記憶の欠片,,,,,FO,,,Aonly,,,,BGM-033/FO,,,,$
1527,メイア,「……いや、ちゃんと話さないと駄目な気がする」,M-07,,,,back-015-night,,,Bonly,,,,BGM-018/CI,,,,$
1528,メイア,"「それに……リートさん、いつもと比べて少しおかしかった。
確かに仕事先を見付けられていない私に不満はあるだろうけど……でも、今のリートさんを放っておけない」",M-04,,,,back-015-night,,,Bonly,,,,,,,,$
1529,メイア,「――戻ろう。リートさんのところに」,M-07,,,,back-015-night/FO,,,Bonly,,,,,,,,$
1530,メイア,「……」,M-04,,,,back-015-night/FI,,,,,,,,,,,$
1531,メイア,（……もう少し時間空けた方が良いかな……）,M-04,,,,back-015-night,,,,,,,,,,,$
1532,メイア,（……いや、それで先延ばしにしたら意味がない。ちゃんと話さないと……）,M-07,,,,back-015-night,,,,,,,,,,,$
1533,メイア,「――リートさん！」,M-07,,,,back-015-night/FO,,,,,,,,,,,$
1534,メイア,"「リートさん、やっぱり納得できません。
私のことを嫌っていても構いませんが、だからと言って今のリートさんを一人にしておくわけにはできません」",M-07,,,,back-005-night/FI,,,,,,,,SE-024,,,$
1535,メイア,「せめてテオさんが戻ってくる間だけでも、いさせてください」,M-07,,,,back-005-night,,,,,,,BGM-018/FO,SE-027,,,$
1536,メイア,「……リート、さん？」,M-04,,,,back-005-night,,,,,,,BGM-009/CI,,,,$
1537,リート,「ッは……っ、ぅ……」,M-04,L-10,,,back-005-night,,,,,,,,,V-1537,,$
1538,メイア,「リートさん！？　どうしたんですか！？」,M-05,L-10,,,back-005-night,,,,,,,,,,,$
1539,リート,「っ……やめろ……近寄るな……！」,M-05,L-10,,,back-005-night,,,,,,,,,V-1539,,$
1540,メイア,"「そんな顔色で何言ってるんですか！
大丈夫ですか、どこが苦しいんですか ……！？」",M-05,L-10,,,back-005-night,,,,,,,,,,,$
1541,リート,「ッ……！」,M-05,L-10,,,back-005-night,,,,,,,,,V-1541,,$
1542,メイア,"「こんな震えて……寒いんですか？
何か暖かいものをお持ちしますね。ああ、 その前に横になって下さい。ここのソファでいいですから――」",M-04,L-10,,,back-005-night,,,,,,,,,,,$
1543,リート,「……ッ……」,M-04,L-10,,,back-005-night,,,,,,,,,V-1543,,$
1544,メイア,「リートさん？」,M-04,L-10,,,back-005-night,,,,,,,,,,,$
1545,リート,「……血を……」,M-04,L-10a,,,back-005-night,,,,,,,,,V-1545,,$
1546,メイア,「え――わっ！？」,M-05,L-10a,,,back-005-night,,,,Shake,,,,SE-014,,,$
1548,メイア,「り、リート、さん……痛いです……」,M-09,L-10a/BU,,,back-005-night,,,,,,,,,,,$
1549,リート,「…………」,M-09,L-10a/BU,,,back-005-night,,,,,,,,,V-1549,,$
1550,メイア,「リートさ――ッ！」,M-09,L-10a/BU,,,back-005-night,,,,,,,,,,,$
1551,メイア,（真っ赤な目……この目、知ってる……）,M-05,L-10a/BU,,,back-005-night,,,,,,,,,,,$
683,男,「安心しろよ。飲んでる間は殺さねえ。生き血の方が美味いからな」,,,,,back-010,,,,Sepia,,,,,,,$
686,メイア,（……真っ赤な目に、牙……！　この人、まさか……！」,M-05,,,,back-010,,,,Sepia,,,,,,,$
1552,メイア,「……『吸血鬼』……」,M-06,L-10a/BU,,,back-005-night,,,,,,,,,,,$
1553,リート,「……」,M-06,L-06a/BU,,,back-005-night,,,,,,,,,V-1553,,$
1554,メイア,「いっ……リートさん、やめて……！」,M-09,L-06a/BU,,,back-005-night,,,,,,,,,,,$
1555,メイア,（肩に爪が食い込んで……声、届いてないの……？）,M-09,L-06a/BU,,,back-005-night,,,,,,,,,,,$
1556,リート,「……『黄金の血』」,M-09,L-06a/BU,,,back-005-night,,,,,,,,,V-1556,,$
1557,メイア,「……ッ！」,M-06,L-06a/BU,,,back-005-night,,,,,,,,,,,$
1558,メイア,（どうしよう、どうすれば……！）,M-06,L-06a/BU,,,back-005-night,,,,,,,,,,,$
,,,,,,,,声を掛け続ける/end,殴る,,,,,,,,,$
1559,メイア,"「リートさん、私です！
メイアです！　リートさん……ッ」",M-06,L-06a/BU,,,back-005-night,,,Aonly,,,,,,,,$
1560,メイア,（……だめ、全然私を見てくれない……）,M-04,L-06a/BU,,,back-005-night,,,Aonly,,,,,,,,$
1561,メイア,"「リートさん、お願い……！
いつものリートさんに戻って下さい……！」",M-04,L-06a/BU,,,back-005-night,,,Aonly,,,,,,,,$
1562,メイア,"「ほら、これ……リートさんに貰った、ペンダント……
私、すごく嬉しかったんです。こうやって誰かにプレゼントを貰うのなんて、初めてだったから……」",M-04,L-06a/BU,,,back-005-night,,,Aonly,,,,,,,,$
1563,メイア,「リートさん、私……リートさんに――」,M-04,L-06a/BU,,,back-005-night,,,Aonly,,,,,,,,$
1564,リート,「――……」,M-04,L-06a/BU,,,back-005-night,,,Aonly,,,,,,V-1564,,$
1565,メイア,「っ痛……！」,M-09,L-06a/BU,,,back-005-night/FO,,,Aonly,,,,BGM-009/FO,,,,$
1566,リート,「……喉が乾いて、たまらないんだ」,,,,,,,,Aonly,,,,,,V-1566,,$
1567,リート,「やっと……やっと、楽になれる……」,,,,,,,,Aonly,,,,,,V-1567,,$
1568,メイア,「っ、あ――！」,,,,,,,,Aonly,,,,,,,,$
1569,,"声も上げられない程の鋭い痛みと、
身体が毒に溺れたかのような痺れる感覚。",,,,,,,,Aonly,,,,,,,,$
1570,,"逃げようにも力が入らなくて、意識だけがどんどん掠れていく。
その中で、リートさんの体温だけはずっと暖かかった。",,,,,,,,Aonly,,,,,,,,$
1571,,"こくりと喉を鳴らして血を飲む音が、妙に大きい。
リートさんに――『吸血鬼』 に襲われたというのは、すぐに理解できた。",,,,,,,,Aonly,,,,,,,,$
1572,,……でも、これで良かったのかも知れない。,,,,,,,,Aonly,,,,,,,,$
1573,,"喉が乾いたとうわ言のように呟いていたリートさん。
……そんな彼を満足させられたなら、それでいいのかもしれない。元より私の命は、リートさんに拾われたものなのだから。",,,,,,,,Aonly,,,,,,,,$
1574,,"意識が途切れるその瞬間。脳裏に写っていたのは、真紅の瞳のリートさんが浮かべた――
けれどリートさんのものではない、艷やかな微笑みであった。",,,,,,,,Aonly,,,,,,,,$
1575,,BADEND2.吸血鬼と人間,,,,,FO,,,Aonly,,,,,,,,$
1576,メイア,「――っ！ しっかりしてください、リートさん！！」,M-08,L-06a/BU,,,back-005-night,,,Bonly,Shake,,,,,,,$
1577,リート,「っぐ……！」,M-08,L-10a,,,back-005-night,,,,,,,,SE-004,V-1577,,$
1578,メイア,（あっ……どうしよう、力任せにやりすぎた……！？）,M-05,L-10a,,,back-005-night,,,,,,,,,,,$
1579,メイア,"「リ、リートさん！
ごめんなさい、大丈夫ですか！？」",M-04,L-10a,,,back-005-night,,,,,,,,,,,$
1580,リート,「……う……」,M-04,L-10a,,,back-005-night,,,,,,,,,V-1580,,$
1581,リート,「……メイア……？」,M-04,L-01,,,back-005-night,,,,,,,,,V-1581,,$
1582,メイア,"「……！　リートさん！
よかった、元に戻ったんですね！」",M-04,L-01,,,back-005-night,,,,,,,,,,,$
1583,リート,「……？　俺は……」,M-04,L-03,,,back-005-night,,,,,,,,,V-1583,,$
1584,リート,「……ッ！　……そうだ、俺は……」,M-04,L-05,,,back-005-night,,,,,,,,,V-1584,,$
1585,リート,「……俺は、お前の……！」,M-04,L-03,,,back-005-night,,,,,,,,,V-1585,,$
1586,メイア,"「だ、大丈夫です！　何もされてません！
……ていうか、私が殴っちゃって…… 大丈夫ですか？」",M-05,L-03,,,back-005-night,,,,,,,,,,,$
1587,リート,「殴る……ああ、いや……それは平気だ」,M-05,L-05,,,back-005-night,,,,,,,,,V-1587,,$
1588,リート,「……怖かったろう」,M-05,L-03,,,back-005-night,,,,,,,,,V-1588,,$
1589,メイア,「……リートさんは、その……もしかして……」,M-04,L-03,,,back-005-night,,,,,,,,,,,$
1590,リート,「…………ああ」,M-04,L-01a,,,back-005-night,,,,,,,BGM-009/FO,,V-1590,,$
1591,リート,「……俺は……『吸血鬼』、なんだ……」,M-04,L-08,,,back-005-night,,,,,,,BGM-008/CI,,V-1591,,$
1592,リート,「ずっとお前に、嘘をついてきた。……すまなかった」,M-04,L-08,,,back-005-night,,,,,,,,,V-1592,,$
1593,リート,"「体調不良だと言ってお前の前に姿を見せなかったのも、それが原因だ。
……飢餓状態に陥っていて、まともに食事を摂れる状況ではなかった」",M-04,L-08,,,back-005-night,,,,,,,,,V-1593,,$
1594,メイア,「飢餓状態……？」,M-04,L-08,,,back-005-night,,,,,,,,,,,$
1595,リート,"「『吸血鬼』は、血を飲まないと生きていけない。
どれだけ水や食事を摂っても、 血を飲まなければ空腹になる」",M-04,L-01,,,back-005-night,,,,,,,,,V-1595,,$
1596,リート,「それが限界まで来ると、理性を失い獣のように人を襲うようになる。……先の俺が、それだ」,M-04,L-01,,,back-005-night,,,,,,,,,V-1596,,$
1597,メイア,「……で、でも。この数ヶ月全然そんなこと起こらなかったじゃないですか。 血なんて飲んでる素振りも無くて……」,M-04,L-01,,,back-005-night,,,,,,,,,,,$
1598,リート,「俺が今まで平気でいられたのは、テオドアの薬を飲んでいたからだ」,M-04,L-01,,,back-005-night,,,,,,,,,V-1598,,$
1599,メイア,「……もしかして、あの瓶のですか？」,M-04,L-01,,,back-005-night,,,,,,,,,,,$
1600,リート,「ああ。……俺は純粋な『吸血鬼』ではない。遥か昔に『吸血鬼』の血を飲まされ、後天的に変化した元人間だ」,M-04,L-08,,,back-005-night,,,,,,,,,V-1600,,$
1601,リート,"「だから、本能が血を求めようと、どうしても飲むことが出来なかった。
……飲んでしまえば、人を襲ってしまえば、本当に鬼になってしまう気がして」",M-04,L-08,,,back-005-night,,,,,,,,,V-1601,,$
1602,リート,"「そんなときに、テオドアに出会った。
あいつは純血種でありながら、人のような心を持つ奴でな……無理に血を飲まなくてもいいようにと、あの薬を作ってくれたんだ」",M-04,L-01a,,,back-005-night,,,,,,,,,V-1602,,$
1603,リート,"「あれは『吸血鬼』の血を沈静化させる薬だ。
あれを飲むことで、俺はずっと吸血衝動を抑えてこられた。血は一月に一度、動物の血を飲めばいい」",M-04,L-01,,,back-005-night,,,,,,,,,V-1603,,$
1604,リート,「人の血ではない分、異能が使えなかったり傷の治りが遅くなりはするが、それで良かった。見てくれだけでも、人のように生きられるからな」,M-04,L-01,,,back-005-night,,,,,,,,,V-1604,,$
1605,リート,「……だが、最近になって薬の効きが悪くなって……」,M-04,L-08,,,back-005-night,,,,,,,,,V-1605,,$
1606,リート,「……メイア。お前は、俺の……『吸血鬼』の傍にいるべきではないんだ。……誰よりも」,M-04,L-08,,,back-005-night,,,,,,,,,V-1606,,$
1607,メイア,「え……？」,M-04,L-08,,,back-005-night,,,,,,,,,,,$
1608,リート,"「お前の血は、普通の人間とは違う。
『吸血鬼』にとっては麻薬にも近い……『黄金の血』の持ち主なんだ」",M-04,L-01,,,back-005-night,,,,,,,,,V-1608,,$
1609,メイア,「……！」,M-05,L-01,,,back-005-night,,,,,,,,,,,$
1610,メイア,（『黄金の血』……前に襲われた吸血鬼にも、同じことを言われた）,M-05,L-01,,,back-005-night,,,,,,,,,,,$
1611,リート,"「『黄金の血』は『吸血鬼』の力を著しく増幅させる、特別な血だ。
一度『黄金の血』を飲めば、何よりも強い力を手に入れられるとされている」",M-05,L-01,,,back-005-night,,,,,,,,,V-1611,,$
1612,リート,"「その血は甘く、一口飲めば虜になってしまう、ともな。
……事実、テオドアにはお前が『黄金の血』であることはすぐに分かったらしい。匂いが違ったんだ ろう」",M-05,L-01,,,back-005-night,,,,,,,,,V-1612,,$
1613,メイア,「…………」,M-04,L-01,,,back-005-night,,,,,,,,,,,$
1614,リート,"「薬が効かなくなったのも、恐らく『黄金の血』にあてられたからだろうとテオドアは言っていた。
美味な血を啜ろうと、抑えていた本能が目覚めてしまったと」",M-04,L-01,,,back-005-night,,,,,,,,,V-1614,,$
1615,リート,"「……分かっただろう。俺は『吸血鬼』で、お前は『黄金の血』。
……共に居ていいはずがないんだ」",M-04,L-08,,,back-005-night,,,,,,,,,V-1615,,$
1616,メイア,"「……リートさんが体調を崩されてらっしゃったのは私のせいで……
血を飲まないと治らないってこと……なんですよね」",M-04,L-08,,,back-005-night,,,,,,,,,,,$
1617,リート,「そうだ。今は正気を保っているが、いつまた先のようになるか分からない。……だから、今のうちに俺から――」,M-04,L-01a,,,back-005-night,,,,,,,,,V-1617,,$
1618,メイア,「なら、私の血を飲めばいいじゃないですか」,M-07,L-01a,,,back-005-night,,,,,,,,,,,$
1619,リート,「――……何？」,M-07,L-05,,,back-005-night,,,,,,,,,V-1619,,$
1620,メイア,"「血を飲めば、リートさんの具合も治るんですよね？
だったら、飲んで下さい」",M-07,L-05,,,back-005-night,,,,,,,,,,,$
1621,リート,「……何を馬鹿なことを。そんなこと、できるわけがない」,M-07,L-03,,,back-005-night,,,,,,,,,V-1621,,$
1622,メイア,「私だって、リートさんがこのまま苦しんでいるのは嫌です」,M-07,L-03,,,back-005-night,,,,,,,,,,,$
1623,リート,「……俺は『吸血鬼』で、化け物だ。そんな男の傍に、お前はまだ居ようとするのか」,M-07,L-08,,,back-005-night,,,,,,,BGM-008/FO,,V-1623,,$
1624,メイア,"「リートさん。
私は、リートさんが人間でも、吸血鬼でもどっちでもいいんです」",M-07,L-08,,,back-005-night,,,,,,,BGM-034/CI,,,,$
1625,メイア,「リートさんが私の命を救ってくれた恩人で……いえ、リートさんは……リート さんは、私が『役に立ちたい』と心から思える人なんです」,M-01,L-08,,,back-005-night,,,,,,,,,,,$
1626,メイア,「……こんなこと思うの初めてで、上手く言葉に出来ないんですけど……」,M-01,L-08,,,back-005-night,,,,,,,,,,,$
1627,リート,「……っ」,M-01,L-05,,,back-005-night,,,,,,,,,V-1627,,$
1628,メイア,「だから……お願いです。飲んで下さい。……リートさんの役に、立ちたいんです」,M-07,L-05,,,back-005-night,,,,,,,,,,,$
1629,リート,"「……俺は……お前を傷つけたくない。
だから、お前を手放そうとして……」",M-07,L-08,,,back-005-night,,,,,,,,,V-1629,,$
1630,メイア,「私だって、リートさんの辛い顔は見たくないんです！！」,M-07,L-08,,,back-005-night,,,,,,,,,,,$
1631,メイア,「ですから……お願いします、血を飲んで下さい……！」,M-04,L-08,,,back-005-night,,,,,,,,,,,$
1632,メイア,「……傍に、居させて下さい……！」,M-04,L-08,,,back-005-night,,,,,,,,,,,$
1633,リート,「……メイア」,M-04,L-05,,,back-005-night,,,,,,,,,,,$
1634,メイア,「……ごめんなさい、リートさん。三ヶ月の約束、忘れたわけじゃないんです」,M-04,L-05,,,back-005-night,,,,,,,,,,,$
1635,メイア,"「けれど……リートさんの使用人として働くうちに、ここでの生活が楽しくなって……
リートさんのことが、どんどん大切になっていって……」",M-01,L-05,,,back-005-night,,,,,,,,,,,$
1636,メイア,「――リートさんの傍に、居たくなってしまったんです」,M-01,L-05,,,back-005-night,,,,,,,,,,,$
1638,リート,「……！」,M-01,L-05,,,back-005-night,,,,,N-object-005,,,SE-028,V-1638,,$
1639,メイア,"「私も、この時計と同じでした。
針を動かすのを止めて、時を進めようとしなかった」",M-01,L-05,,,back-005-night,,,,,,,,,,,$
1640,メイア,「だけど、リートさんに助けられて……リートさんと共に過ごすうちに、私の中の針が、時を刻み始めたんです」,M-01,L-05,,,back-005-night,,,,,,,,,,,$
1641,メイア,「リートさんが、動かしてくれたんです。私の中の運命の歯車を変えてくれたのは、リートさんでした」,M-01,L-05,,,back-005-night,,,,,,,,,,,$
1642,リート,「お前……」,,L-05,,,back-005-night,,,,,,,,,V-1642,,$
1643,メイア,"「この時計はお返しします。
これは、リートさんが持っているべきものです」",M-01,L-05,,,back-005-night,,,,,,,,,,,$
1644,メイア,"「……私はリートさんに助けられて……リートさんに直された命です。
だけどリートさんを助けたいと、傍に居たいと思うのは使命感でも、
義務感でもありません」",M-01,L-05,,,back-005-night,,,,,,,,,,,$
1645,メイア,「……私が、それだけリートさんを大切に思っているからです」,M-01,L-05,,,back-005-night,,,,,,,,,,,$
1646,メイア,「ですから、リートさん。……お願いします。……私を、蚊帳の外にしないでください」,M-04,L-05,,,back-005-night,,,,,,,,,,,$
1647,リート,「……」,M-04,L-01a,,,back-005-night,,,,,,,,,V-1647,,$
1648,リート,「……あいつの提示してきた選択肢に、三つ目があったとはな」,M-04,L-01,,,back-005-night,,,,,,,,,V-1648,,$
1649,リート,"「……確かに、血を飲めば俺の身体の不調は全て解決する。
だが、『吸血鬼』としての力も全て戻るだろう。
定期的にお前の血を飲まなければならなくなる」",M-04,L-01,,,back-005-night,,,,,,,,,V-1649,,$
1650,メイア,「それは、ずっとお傍にいられるってことですか？」,M-01,L-01,,,back-005-night,,,,,,,,,,,$
1651,リート,「……ふ、そう来るか」,M-01,L-02,,,back-005-night,,,,,,,,,V-1651,,$
1652,リート,「メイア。……本当に、いいのか？」,M-01,L-06,,,back-005-night,,,,,,,,,V-1652,,$
1653,メイア,"「はい！
そのためにこうしてここにいるんです」",M-02,L-06,,,back-005-night,,,,,,,,,,,$
1654,リート,「……そうか。なら……」,M-02,L-01,,,back-005-night/FO,,,,,,,,,V-1654,,$
1655,リート,"「今の俺は異能が使えないから、噛んだときに痛むかもしれない。
出来る限り善処するが……それと、万が一俺が理性を失うようなことがあれば――」",,,,,still-005/FI,,,,,,,,,V-1655,,$
1656,メイア,「大丈夫ですよ。痛みには慣れてますし、何かあればまた殴ります」,,,,,still-005,,,,,,,,,,,$
1657,リート,「……そうだな、そうしてくれ」,,,,,still-005/FO,,,,,,,,,V-1657,,$
1658,メイア,「っ、う……」,,,,,still-005-a/FI,,,,,,,,V-SE-029,,,$
1659,リート,「……甘い」,,,,,still-005-a,,,,,,,,,V-1659,,$
1660,リート,「人の血が、こんなに……『黄金の血』だからか。……それとも……」,,,,,still-005-a,,,,,,,,,V-1660,,$
1661,メイア,「……っ」,,,,,still-005-a,,,,,,,,,,,$
