,キャラ名,台詞,メイア表情,一人表示,二人表示・A,二人表示・B,背景・画面遷移,選択肢A,選択肢B,選択肢補足,画面効果,画像オブジェクト,エフェクト,BGM,SE,ボイス,備考,$
287,メイア,"「いえ、そうでもないですよ。
埃さえ落とせばどれもまだ使えるものでしたし……暖炉も壊れてないんです。私はほんの少し掃除をしただけですよ」",M-01,L-01,,,back-014,,,,,,,,,,,$
288,メイア,"「他にも、キッチンと書庫と……目に付く場所は綺麗にしておきました。
幸い、どこも自力で修繕できる程度でしたから」",M-01,L-01,,,back-014,,,,,,,,,,,$
289,メイア,"「あ、まだ掃除しきれてないところもあるんですけど、
そこはこれからやっていきますね！」",M-02,L-01,,,back-014,,,,,,,,,,,$
290,リート,「……どうして、そこまで」,M-02,L-01,,,back-014,,,,,,,,,V-0290,,$
,,,,,,,,折角のお屋敷なのに/LiedLove_low,潔癖症なんです/LiedLove_lowdown,,,,,,,,,$
291,メイア,"「どうしてって……そりゃ、
無理言って住まわせてもらってるからっていうのもありますけど」",M-01,L-01,,,back-014,,,Aonly,,,,,,,,$
292,メイア,"「折角良いお屋敷なのに、こんなに汚れてたら可愛そうですよ。
住んでるほうも気が滅入っちゃいます」",M-01,L-01,,,back-014,,,Aonly,,,,,,,,$
293,メイア,"「リートさん、あまりお部屋の外に出たがりませんけど……
こうやって少しでも綺麗にしておけば、
外に出る気になれるかなーって……」",M-01,L-01,,,back-014,,,Aonly,,,,,,,,$
294,リート,「……」,M-01,L-05,,,back-014,,,Aonly,,,,,,V-0294,,$
295,メイア,「潔癖症で、埃っぽいとこにいられないんです」,M-04,L-01,,,back-014,,,Bonly,,,,,,,,$
296,リート,「……」,M-04,L-01a,,,back-014,,,Bonly,,,,,,V-0296,,$
297,メイア,「リートさん、よく平気でいられますね……すごいですね」,M-04,L-01a,,,back-014,,,Bonly,,,,,,,,$
298,リート,「……悪かったな」,M-04,L-08,,,back-014,,,Bonly,,,,,,V-0298,,$
299a,メイア,"「って言っても、私が出ていくとまた掃除する人いなくなっちゃうんですよね。
あ、でも籠もりきりはやっぱりよくないですよ。
お屋敷の中だけでも少し歩いて……」",M-01,L-05,,,back-014,,,Aonly,,,,,,,,$
299b,メイア,"「って言っても、私が出ていくとまた掃除する人いなくなっちゃうんですよね。
あ、でも籠もりきりはやっぱりよくないですよ。
お屋敷の中だけでも少し歩いて……」",M-01,L-04,,,back-014,,,Bonly,,,,,,,,$
300,リート,「……食事に呼んだのではないのか？」,M-01,L-01a,,,back-014,,,,,,,,,V-0300,,$
301,メイア,「ああっ、そうでした！　お待ち下さいね、今準備しますから！」,M-05,L-01a,,,back-014/SE_textout,,,,,,,,SE-002,,,$
302,リート,「…………」,,L-01,,,back-014,,,,,,,,,V-0302,,$
303,リート,「……この机……」,,L-05,,,back-014,,,,,,,,,V-0303,,$
304,リート,「こんな上等なもの、この屋敷にあったのか……」,,L-01,,,back-014/FO,,,,,,,,,V-0304,,$
305,メイア,「──さあ、お待たせいたしました！」,M-02,L-01,,,back-014/FI,,,,,,,,,,,$
306,メイア,"「今日はシチューにしてみました。リートさんはあまり濃い味付けは
お好きでない感じでしたので、あっさりめに。
お口に合えばいいんですが」",M-01,L-01,,,back-014,,,,,,,,,,,$
307,メイア,「私は後ろに控えてますから、何かあれば仰ってくださいね」,M-02,L-01,,,back-014,,,,,,,,,,,$
308,リート,「…………」,M-02,L-01,,,back-014/SE_textout,,,,,,,,SE-010,V-0308,,$
309,メイア,（顔は見えないけど……良かった、食べてくれてる）,M-01,,,,back-014,,,,,,,,,,,$
310,メイア,"（これからもこうして少しは外に出てくれると嬉しいんだけど……
余程の出不精とかなのかな。あ、私のせいかもしれないのか）",M-04,,,,back-014,,,,,,,,,,,$
311,メイア,"（うーん、新しい働き先……リートさんにはああ言ったけど、
正直当てがないんだよね。
アインで働くのは流石に危険だし……）",M-04,,,,back-014,,,,,,,,,,,$
312,メイア,"（どこか遠い、他の街に行くのが一番だけど、
ツテがあるわけでもないし……）",M-04,,,,back-014,,,,,,,,,,,$
313,メイア,"（そうだ、あの軍人さん……クラインさん、だっけ。
あの人、顔広そうだし何処か良い場所知ってたり……）",M-04,,,,back-014,,,,,,,,,,,$
314,リート,「──おい。……おい、聞こえていないのか」,M-04,L-01,,,back-014,,,,,,,,,V-0314,,$
315,メイア,"「うひゃあ！？　あっ、す、すみません！！
少し考え事を……何かご用でしたか！？」",M-05,L-01,,,back-014,,,,,,,,,,,$
316,リート,"「……いつまでそこに立っているつもりだ。
真後ろに居られると気が散るんだが」",M-05,L-04,,,back-014,,,,,,,,,V-0316,,$
317,メイア,"「え……あ、そっか、そうですよね。
すみません、今部屋を出ますので……」",M-04,L-04,,,back-014,,,,,,,,,,,$
318,リート,"「そうではない。
……後ろにいるくらいなら、お前も席について食えと言っている」",M-04,L-01,,,back-014,,,,,,,,,V-0318,,$
319,メイア,「……え！？」,M-05,L-01,,,back-014,,,,,,,,,,,$
320,リート,"「お前、毎日俺のところに持ってくる癖に
自分の分の食事を摂っていないだろう」",M-05,L-04,,,back-014,,,,,,,,,V-0320,,$
321,メイア,「ど……どうしてそれを」,M-05,L-04,,,back-014,,,,,,,,,,,$
322,リート,「深夜に台所に出た際、食材を見た。どう見ても一人分しかなかったな」,M-05,L-01,,,back-014,,,,,,,,,V-0322,,$
323,メイア,（へ、部屋の外出てたんだ……）,M-04,L-01,,,back-014,,,,,,,,,,,$
324,リート,"「何故だ？　俺はお前に食事をするなと言った覚えは無い。
金は好きに使えと言っただろう」",M-04,L-01,,,back-014,,,,,,,,,V-0324,,$
325,メイア,"「それはそうですが、
使用人がご主人様と同じ食事を摂る訳にはいかないでしょう。
私の分をわざわざ作るのもおかしいですし……」",M-04,L-01,,,back-014,,,,,,,,,,,$
326,リート,「……ふむ、以前居た家での名残か」,M-04,L-08,,,back-014,,,,,,,,,V-0326,,$
327,メイア,「……あの、」,M-04,L-08,,,back-014,,,,,,,,,,,$
328,リート,"「──お前が前の仕事場でどんな教育をされたかは知らない。
だが、ここに居る間はちゃんと食事を摂れ。
それが原因で体を壊されたりでもしたら迷惑だ」",M-04,L-01,,,back-014,,,,,,,,,V-0328,,$
329,メイア,「で、でも……それは」,M-04,L-01,,,back-014,,,,,,,,,,,$
330,リート,"「……俺も今後、食事はここで摂ろう。
ただし、その際はお前も同席しろ。
自分の分も用意してな」",M-04,L-01a,,,back-014,,,,,,,,,V-0330,,$
331,メイア,「……えっ？」,M-05,L-01a,,,back-014,,,,,,,,,,,$
332,リート,"「口で言ったところで聞くかも分からない。
なら、こうして監視しておいた方がいい。
……それに」",M-05,L-01,,,back-014,,,,,,,,,V-0332,,$
333,リート,「……使える部屋を使わないのは、勿体ないからな」,M-05,L-08,,,back-014,,,,,,,,,V-0333,,$
334,メイア,「……！」,M-05,L-08,,,back-014,,,,,,,,,,,$
335,リート,"「兎に角、食事は摂れ。今日は俺の分を半分食べろ。
次回からはちゃんと二人分用意しておくように」",M-05,L-01,,,back-014,,,,,,,,,V-0335,,$
336,メイア,「リ……リートさん……」,M-05,L-01,,,back-014,,,,,,,,,,,$
337,リート,「……なんだ、早くしろ」,M-05,L-08,,,back-014,,,,,,,,,V-0337,,$
338,メイア,「──いえ、わかりました。……ありがとうございます！」,M-02,L-08,,,back-014,,,,,,,,,,,$
339,メイア,（……やっぱり、リートさんていい人だな）,M-02,L-08,,,back-014/FO,,,,,,,BGM-002/FO,,,,$
