,キャラ名,台詞,メイア表情,一人表示,二人表示・A,二人表示・B,背景・画面遷移,選択肢A,選択肢B,選択肢補足,画面効果,画像オブジェクト,エフェクト,BGM,SE,ボイス,備考,$
1413,テオドア,"「それも……まだはっきりとは言えない。
快方に向かってないんだ。今下手なことをして悪化させたくない」",M-04,T-04,,,back-013,,,Aonly,,,,,,V-1413,,$
1414,メイア,「そう、ですか……」,M-04,T-04,,,back-013,,,Aonly,,,,,,,,$
1415,メイア,「……リートさんて、どこかご病気だったんですか？」,M-04,T-04,,,back-013,,,Bonly,,,,,,,,$
1416,テオドア,"「……うん。昔からの持病……って言えばいいかな。
有名な病気じゃないから、 治療法も確立されていないんだ」",M-04,T-04,,,back-013,,,Bonly,,,,,,V-1416,,$
1417,テオドア,"「今までは僕の作った薬で症状を抑えていたんだけど、
効きが悪くなっちゃったみたいで」",M-04,T-04,,,back-013,,,Bonly,,,,,,V-1417,,$
1418,メイア,「そんな……」,M-04,T-04,,,back-013,,,Bonly,,,,,,,,$
1419,メイア,「リートさんは……リートさんは、大丈夫なんですよね」,M-04,T-04,,,back-013,,,,,,,,,,,$
1420,テオドア,"「すぐにどうこうってことは無いよ。死ぬこともない。
……前みたいに元気になるには、時間がかかるかもしれないけれど」",M-04,T-01,,,back-013,,,,,,,,,V-1420,,$
1421,メイア,"「……私に、何かできることはありませんか？
お手伝いできることがあればなんでもします」",M-07,T-01,,,back-013,,,,,,,,,,,$
1422,テオドア,「……きみは、リートが好きなんだね」,M-07,T-01,,,back-013,,,,,,,,,V-1422,,$
1423,メイア,"「え……っあ、いや……
好きというか、それは勿論ご主人様ですし……
そういう意味では勿論好きですけど……」",M-05,T-01,,,back-013,,,,,,,,,,,$
1424,テオドア,「……ふふ、そう」,M-05,T-02,,,back-013,,,,,,,,,V-1424,,$
1425,テオドア,「……メイアさん。僕はね、リートには幸せになってほしいんだ」,M-05,T-01,,,back-013,,,,,,,,,V-1425,,$
1426,テオドア,"「彼は被害者で、僕はいわば加害者だ。
薬を作って、彼を診ているのだって結局は罪滅ぼしでしかない」",M-05,T-01,,,back-013,,,,,,,,,V-1426,,$
1427,テオドア,"「だから、僕は彼が望むのならなんであれ手を貸すつもりだ。
それがリートの幸せになるのなら」",M-05,T-01,,,back-013,,,,,,,,,V-1427,,$
1428,メイア,「……テオさんは、すごく友人思いの方なんですね」,M-01,T-01,,,back-013,,,,,,,,,,,$
1429,テオドア,「そう見える？」,M-01,T-01,,,back-013,,,,,,,,,V-1429,,$
1430,メイア,"「でも、私だって同じ気持ちです。
リートさんには命を救って頂いて……
それ以外にも、沢山助けてもらいました」",M-01,T-01,,,back-013,,,,,,,,,,,$
1431,メイア,「リートさんがご病気でつらい思いをしているなら、今度は私が助けたい」,M-07,T-01,,,back-013,,,,,,,,,,,$
1432,メイア,「元々拾われた命です。リートさんのために使いたいんです」,M-07,T-01,,,back-013,,,,,,,,,,,$
1433,テオドア,「……！」,M-07,T-03,,,back-013,,,,,,,,,V-1433,,$
1434,メイア,"「ですから、何でも良いんです。
私にできることがあれば……お願いします」",M-04,T-03,,,back-013,,,,,,,,,,,$
1435,テオドア,「……うん。きみの気持ちはよくわかった」,M-04,T-01,,,back-013,,,,,,,,,V-1435,,$
1436,テオドア,"「何か、きみにできることがあればすぐに伝えるよ。
きみを蚊帳の外にするようなことはしない。
リートのことも、ちゃんと伝える」",M-04,T-01,,,back-013,,,,,,,,,V-1436,,$
1437,メイア,「……ありがとうございます！」,M-01,T-01,,,back-013,,,,,,,,,,,$
1438,テオドア,"「……幸せものだね、リートは……。
だから、か」",M-01,T-01,,,back-013/FO,,,,,,,BGM-009/FO,,V-1438,,$
1439,リート,「……」,,L-08,,,back-005-sun/FI,,,,,,,,,V-1439,,$
1440,リート,「……メイア……俺は……」,,L-08,,,back-005-sun,,,,,,,,,V-1440,,$
1441,リート,「――ッ、ぐ……」,,L-10,,,back-005-sun,,,,,,,,SE-016,V-1441,,$
1442,リート,「……っはあ……は……ッ……」,,L-10,,,back-005-sun,,,,,N-object-009,,,,V-1442,,$
1443,リート,「……くそ。……やはり、置くべきではなかったんだ。人間なんて……」,,L-10,,,back-005-sun,,,,,,,,,V-1443,,$
1444,リート,「……本当に、厄介だ」,,L-08,,,back-005-sun/FO,,,,,,,,,V-1444,,$
1445,テオドア,「……リート。起きてきて平気なのかい？」,,T-01,,,back-015-night/FI,,,,,,,,,V-1445,,$
1446,リート,「今は薬が効いていて衝動も無い。あいつも部屋にいるようだからな」,,,T-01,L-01,back-015-night,,,,,,,,,V-1446,,$
1447,テオドア,「なら、よかった。……どうしたの？」,,,T-01,L-01,back-015-night,,,,,,,,,V-1447,,$
1448,リート,「メイアのことで、お前に頼みがあるんだ」,,,T-01,L-01a,back-015-night,,,,,,,,,V-1448,,$
1449,リート,「……聞いてくれるか、テオドア」,,,T-01,L-01,back-015-night/FO,,,,,,,,,V-1449,,$
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
