,キャラ名,台詞,メイア表情,一人表示,二人表示・A,二人表示・B,背景・画面遷移,選択肢A,選択肢B,選択肢補足,画面効果,画像オブジェクト,エフェクト,BGM,SE,ボイス,備考,$
359,メイア,「へえ！　リートさん、翻訳家だったんですね」,M-01,L-01,,,back-014,,,,,,,,,,,$
360,リート,"「幼少から文学作品に興味を持っていたんだ。
学生時代は外国語を専攻していた」",M-01,L-01,,,back-014,,,,,,,,,V-0360,,$
361,メイア,「ちなみに、何ヶ国語くらい分かるんですか？」,M-01,L-01,,,back-014,,,,,,,,,,,$
362,リート,"「完璧に理解ができるものであれば、六ヶ国語。
細かいスラングなどに不安が残るが、大方理解しているものは五ヶ国語。
勉強中のものは三ヶ国語だ」",M-01,L-08,,,back-014,,,,,,,,,V-0362,,$
363,メイア,「ろく……ご……って、十国語以上分かるってことですか！？」,M-05,L-08,,,back-014,,,,,,,,,,,$
364,リート,「まあ、時間は沢山あったからな」,M-05,L-04,,,back-014,,,,,,,,,V-0364,,$
365,メイア,"「す、すごい……そこまで出来るなら本の翻訳だけじゃなくて、
通訳者とかもできるんじゃないですか？」",M-05,L-04,,,back-014,,,,,,,,,,,$
366,リート,「人と関わるのは好きではない」,M-05,L-01,,,back-014,,,,,,,,,V-0366,,$
367,メイア,「あ……そっか」,M-04,L-01,,,back-014,,,,,,,,,,,$
368,メイア,"「……でも、たまに寂しくなったりとかしませんか？
こんな森の奥に一人で住んでて……」",M-04,L-01,,,back-014,,,,,,,,,,,$
369,メイア,"「お屋敷も、今は綺麗にしたから少し明るくなりましたけど。
初めて来たときは暗くて埃っぽくて、幽霊屋敷みたいでしたもん」",M-04,L-01,,,back-014,,,,,,,,,,,$
370,リート,「……悪かったな、幽霊屋敷で」,M-04,L-04,,,back-014,,,,,,,,,V-0370,,$
371,メイア,「あっ、そ、そういう意味では……！」,M-05,L-04,,,back-014,,,,,,,,,,,$
372,リート,"「好きでここにいるんだ。そういった気持ちになることはない。
お前の心配は不要だ」",M-05,L-01,,,back-014,,,,,,,,,V-0372,,$
373,メイア,「そ、そうですか……なら、いいんですけど」,M-04,L-01,,,back-014,,,,,,,,,,,$
374,リート,"「お前一人いるだけで随分騒々しいんだ。
俺にはこれが限界だろうな」",M-04,L-04,,,back-014,,,,,,,,,V-0374,,$
375,メイア,「えぇっ、うるさいですか！？　すみません……」,M-05,L-04,,,back-014,,,,,,,,,,,$
376,リート,「……迷惑だとは言っていない」,M-05,L-08,,,back-014,,,,,,,,,V-0376,,$
377,メイア,（……話終わっちゃった）,M-05,L-08,,,back-014,,,,,,,,,,,$
378,メイア,（どうしよう、この際だし色々リートさんのこと聞いてみようかな）,M-01,L-08,,,back-014,,,,,,,,,,,$
,,,,,,,,リートの家事能力について/LiedLove_low,メイアの料理について/LiedLove_high,,,,,,,,,$
379,メイア,「リートさん、一人のときはご自分で食事を作られていたんですよね？　どんなものを作っていたんですか？」,M-01,L-08,,,back-014,,,Aonly,,,,,,,,$
380,リート,「パンはよく口にしていた。細かな調理も必要無く、手軽に食べられるのがいい」,M-01,L-01,,,back-014,,,Aonly,,,,,,V-0380,,$
381,メイア,「へえ……おかずは？」,M-01,L-01,,,back-014,,,Aonly,,,,,,,,$
382,リート,「……おかず？」,M-01,L-08,,,back-014,,,Aonly,,,,,,V-0382,,$
383,メイア,"「え、いやだってパンだけじゃないですよね普通。
それこそシチューとか、お肉とかお魚は……」",M-05,L-08,,,back-014,,,Aonly,,,,,,,,$
384,リート,「俺は料理ができないんだ。そんなものは作れない」,M-05,L-01a,,,back-014,,,Aonly,,,,,,V-0384,,$
385,メイア,「えっと……出来合いのものを買ってきてるとかですか？」,M-04,L-01a,,,back-014,,,Aonly,,,,,,,,$
386,リート,「そんなものがあるのか？」,M-04,L-01,,,back-014,,,Aonly,,,,,,V-0386,,$
387,メイア,「もしかして……ずっとパンだけ食べてたんですか？」,M-04,L-01,,,back-014,,,Aonly,,,,,,,,$
388,リート,「言っておくが、食パンだけ食べているわけではないぞ」,M-04,L-08,,,back-014,,,Aonly,,,,,,V-0388,,$
389,メイア,「あ、そ、そうですよね！　そんなまさか……」,M-01,L-08,,,back-014,,,Aonly,,,,,,,,$
390,リート,「日によってフランスパンやクロワッサンに変えている」,M-01,L-01,,,back-014,,,Aonly,,,,,,V-0390,,$
391,メイア,「ええー……」,M-04,L-01,,,back-014,,,Aonly,,,,,,,,$
392,メイア,「料理、お口に合ってますか？　濃すぎたりとかしませんか？」,M-01,L-08,,,back-014,,,Bonly,,,,,,,,$
393,リート,「ああ、問題無い」,M-01,L-01,,,back-014,,,Bonly,,,,,,V-0393,,$
394,メイア,「……美味しいですか？」,M-01,L-01,,,back-014,,,Bonly,,,,,,,,$
395,リート,「特に問題なく食べられる味だ」,M-01,L-01,,,back-014,,,Bonly,,,,,,V-0395,,$
396,メイア,「そ……そうですか」,M-04,L-01,,,back-014,,,Bonly,,,,,,,,$
397,リート,「…………」,M-04,L-01a,,,back-014,,,Bonly,,,,,,V-0397,,$
398,リート,"「……俺は、あまりまともな食事を摂っていなかったから
自分の味覚に確証が持てない」",M-04,L-08,,,back-014,,,Bonly,,,,,,V-0398,,$
399,リート,"「だから、この料理の感想を聞きたいんだとしたら俺は不適任だ。
別の者に聞くといい」",M-04,L-01,,,back-014,,,Bonly,,,,,,V-0399,,$
400,メイア,（…………）,M-01,L-01,,,back-014,,,Bonly,,,,,,,,$
401,メイア,"（……つまり、自分の舌に自信が無いから
美味しいとか言えないってこと？）",M-04,L-01,,,back-014,,,Bonly,,,,,,,,$
402,メイア,"「別の人って、リートさんのために作ってるんですから、
リートさん以外に聞いても意味ないじゃないですか」",M-01,L-01,,,back-014,,,Bonly,,,,,,,,$
403,メイア,"「ええと……一般的に美味しいか美味しくないかじゃなくて、
リートさんの好みを聞きたいんです」",M-04,L-01,,,back-014,,,Bonly,,,,,,,,$
404,メイア,"「普通より味付けが辛かったり、甘かったりしても全然いいんです。
リートさんの好きな味になればいいんですから」",M-01,L-01,,,back-014,,,Bonly,,,,,,,,$
405,リート,「…………」,M-01,L-05,,,back-014,,,Bonly,,,,,,V-0405,,$
406,メイア,"「あ、でもリートさんはあっさりしたものがお好きですよね。
フォークの進みが違います」",M-01,L-05,,,back-014,,,Bonly,,,,,,,,$
407,リート,「……よく見ているな」,M-01,L-01,,,back-014,,,Bonly,,,,,,V-0407,,$
408,メイア,"「ああ、すみません！　つい癖で……
ご主人様が不快に思われることがないよう、
いつも観察しておかなければならなかったので」",M-05,L-01,,,back-014,,,Bonly,,,,,,,,$
409,リート,"「……お前の言う通り、味付けは薄い方が好みだ。
そういう点で言えば、今日の和食は好物の部類に入るな」",M-05,L-01a,,,back-014,,,Bonly,,,,,,V-0409,,$
410,メイア,"「良かったです！
それじゃ、もっと色んな和食を作れるよう調べてみますね」",M-02,L-01a,,,back-014,,,Bonly,,,,,,,,$
411,リート,「……それから」,M-02,L-01,,,back-014,,,Bonly,,,,,,V-0411,,$
412,メイア,「はい？」,M-01,L-01,,,back-014,,,Bonly,,,,,,,,$
413,リート,「お前の料理は……美味い、と思う」,M-01,L-08,,,back-014,,,Bonly,,,,,,V-0413,,$
414,メイア,「──！」,M-05,L-08,,,back-014,,,Bonly,,,,,,,,$
415,リート,"「少なくとも、俺に出す分に関しては心配する必要はない。
……これで、懸念は晴れたか？」",M-05,L-01,,,back-014,,,Bonly,,,,,,V-0415,,$
416,メイア,「……はい！　ありがとうございます、リートさん！」,M-02,L-01,,,back-014,,,Bonly,,,,,,,,$
,,,,L-01,,,,,,,,,,,,,,$
417,リート,「──ご馳走様」,M-04/M-02,L-01a,,,back-014,,,,,,,,,V-0417,,$
418,メイア,"「はい、お粗末様でした！
リートさんはまたお仕事ですか？」",M-02,L-01a,,,back-014,,,,,,,,,,,$
419,リート,「ああ。夕食の支度ができたらまた呼んでくれ」,M-02,L-01,,,back-014,,,,,,,,,V-0419,,$
420,メイア,「かしこまりました」,M-01,L-01,,,back-014/SE_textout,,,,,,,,SE-021,,,$
421,メイア,"（……うん、良い感じにお話できた！
嫌がられてないから、つい色々お話しちゃった）",M-02,,,,back-014,,,,,,,,,,,$
422,メイア,"（ふふ、誰かとお話するのってこんなに楽しかったんだな……
リートさんが良い人だからっていうのも、あると思うけど）",M-02,,,,back-014,,,,,,,,,,,$
423,メイア,（ここに居る間は、こうやって仲良くなっていけたらいいな）,M-02,,,,back-014/FO,,,,,,,BGM-023/CO,,,,$
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
