,キャラ名,台詞,メイア表情,一人表示,二人表示・A,二人表示・B,背景・画面遷移,選択肢A,選択肢B,選択肢補足,画面効果,画像オブジェクト,エフェクト,BGM,SE,ボイス,備考,$
547,メイア,「かしこまりました！」,M-02,L-01,,,back-005-sun/FO,,,,,,,,,,,$
548,メイア,「わあ……いい匂い！ いつもの紅茶とは全然違いますね」,M-02,L-01,,,back-005-sun/FI,,,,,,,,,,,$
549,リート,「薔薇の香りだ。……良い茶葉だな。買って正解だった」,M-02,L-01,,,back-005-sun,,,,,,,,,V-0549,,$
550,メイア,「もしかして、リートさんもお花がお好きなんですか？」,M-01,L-01,,,back-005-sun,,,,,,,,,,,$
551,リート,"「いや、前も言ったが花には詳しくない。
こういった茶葉も普段はあまり嗜まないが――」",M-01,L-01,,,back-005-sun,,,,,,,,,V-0551,,$
552,メイア,「……？」,M-01,L-01,,,back-005-sun,,,,,,,,,,,$
553,リート,「……いや、なんでもない」,M-01,L-08,,,back-005-sun,,,,,,,,,V-0553,,$
554,メイア,「？　そうですか……」,M-04,L-08,,,back-005-sun,,,,,,,,,,,$
555,リート,「いつまでも香りを嗅いでいると冷めるぞ。飲むならさっさと飲め」,M-04,L-01a,,,back-005-sun,,,,,,,,,V-0555,,$
556,メイア,「あ、そうですよね！ 頂きます」,M-05,L-01a,,,back-005-sun,,,,,,,,,,,$
557,メイア,「……あちっ！」,M-04,L-01a,,,back-005-sun,,,,,,,,,,,$
558,リート,「……慌てて飲めとは言っていない」,M-04,L-04,,,back-005-sun,,,,,,,,,V-0558,,$
559,メイア,「つ、つい……」,M-04,L-04,,,back-005-sun,,,,,,,,,,,$
560,リート,「まったく……」,M-04,L-04,,,back-005-sun,,,,,,,,,V-0560,,$
561,メイア,「あっ、でもリートさんこそ眼鏡曇ってますよ」,M-01,L-04,,,back-005-sun,,,,,,,,,,,$
562,リート,「む……」,M-01,L-03,,,back-005-sun,,,,,,,,,V-0562,,$
563,メイア,「あれ……？」,M-05,L-01-ragan,,,back-005-sun,,,,,,,,,,,$
564,リート,「……？　なんだ」,M-05,L-01-ragan,,,back-005-sun/FO,,,,,,,BGM-024/CO,,V-0564,,$
567,メイア,"「リートさんの瞳って、少し赤っぽかったんですね。
レンズの反射のせいかな？　全然気づかなかった」",,,,,still-006-a/FI,,,,,,,BGM-024/CO,,,,$
568,リート,「……っ」,,,,,still-006-a,,,,,,,BGM-046/CI,,V-0568,,$
569,メイア,「不思議な色……あれ、この色って……」,,,,,still-006-a,,,,,,,,,,,$
570,リート,「…………」,,,,,still-006-a,,,,,,,,,V-0570,,$
571,メイア,「──そうだ、紅茶に似てるんだ！」,,,,,still-006-a,,,,,,,,,,,$
572,リート,「……は？」,,,,,still-006-a,,,,,,,,,V-0572,,$
573,メイア,"「リートさんの瞳、紅茶の色にそっくりです！
深みがあるのに透き通ってて……すごく、きれい」",,,,,still-006-a,,,,,,,,,,,$
574,リート,"「……綺麗……？
……この色が？」",,,,,still-006-a,,,,,,,,,V-0574,,$
575,メイア,「はい！」,,,,,still-006-a,,,,,,,,,,,$
576,リート,「……血の色のようで、汚いだろう。こんなもの……」,,,,,still-006-a,,,,,,,,,V-0576,,$
577,メイア,"「ええっ？ どうしてそうなっちゃうんですか。汚いなんて……
私は好きですよ。ずっと見ていたくなります」",,,,,still-006-a,,,,,,,,,,,$
578,メイア,"「私、紅茶の色って好きなんです。優しくて、暖かい印象で……
多分、お屋敷やリートさんの印象が強いんだと思います。
ここに来てから、紅茶を淹れることが増えましたから」",,,,,still-006-a,,,,,,,,,,,$
579,メイア,"「ですから、そんな紅茶の色に似てるリートさんの瞳はとっても綺麗ですよ。
私が保証します！」",,,,,still-006-a,,,,,,,,,,,$
580,リート,「……！」,,,,,still-006-a,,,,,,,,,V-0580,,$
581,リート,「は……お前に保証されてもな」,,,,,still-006-a,,,,,,,,,V-0581,,$
582,メイア,「もう、そういうのはいいですから！」,,,,,still-006-a,,,,,,,,,,,$
583,メイア,"「それより、もっとよく見せてください！
ほら、こっち向いて！」",,,,,still-006-a,,,,,,,,,,,$
584,リート,「っ……おい」,,,,,still-006-b,,,,,,,,SE-012,V-0584,,$
585,メイア,「うわあ、本当に綺麗……私、この色の瞳って初めて見ました」,,,,,still-006-b,,,,,,,,,,,$
586,リート,「おい……──メイア」,,,,,still-006-b,,,,,,,,,V-0586,,$
587,メイア,「はい？」,,,,,still-006-b,,,,,,,,,,,$
588,リート,「…………近い」,,,,,still-006-c,,,,,,,,,V-0588,,$
589,メイア,「え？ ……あっ！！」,,,,,still-006-c/FO,,,,,,,,,,,$
590,メイア,「す、すみませんっ！！ つい夢中になっちゃって……！」,M-03,L-01-ragan-a,,,back-005-sun/FI,,,,,,,,,,,$
591,リート,「……いや」,M-03,L-08,,,back-005-sun,,,,,,,,,V-0591,,$
592,メイア,（あ……眼鏡かけちゃった。ちょっと勿体ないな）,M-04,L-08,,,back-005-sun,,,,,,,,,,,$
593,リート,「…………」,M-04,L-01a,,,back-005-sun,,,,,,,,,V-0593,,$
594,メイア,「え、ええと……怒ってますか？」,M-04,L-01a,,,back-005-sun,,,,,,,,,,,$
595,リート,「お前は怒っている者に『怒っているのか』と聞くのか？」,M-04,L-01,,,back-005-sun,,,,,,,,,V-0595,,$
596,メイア,「あっ、い、いやそのっ……！」,M-05,L-01,,,back-005-sun,,,,,,,,,,,$
597,リート,「冗談だ。こんなことで怒るほど狭量ではない」,M-05,L-04,,,back-005-sun,,,,,,,,,V-0597,,$
598,メイア,「よ、よかった……」,M-04,L-04,,,back-005-sun,,,,,,,,,,,$
599,リート,"「それより、もう飲める頃合いだろう。
冷めきる前に飲んだらどうだ」",M-04,L-01,,,back-005-sun,,,,,,,,,V-0599,,$
600,メイア,「あっと、そうでした！」,M-05,L-01,,,back-005-sun,,,,,,,,,,,$
601,リート,「…………」,M-05,L-04,,,back-005-sun,,,,,,,,,V-0601,,$
602,メイア,「……？」,M-05,L-04,,,back-005-sun,,,,,,,,,,,$
603,メイア,"（どうしたんだろう、リートさん。
お茶も飲まずにじっとこっちを見てくるけど……）",M-05,L-04,,,back-005-sun,,,,,,,,,,,$
604,リート,「──お前は、変わったやつだな」,M-05,L-01,,,back-005-sun,,,,,,,,,V-0604,,$
605,メイア,「はっ？ ……ど、どういう意味ですか！？」,M-05,L-01,,,back-005-sun,,,,,,,,,,,$
606,リート,「ただの感想だ。深く考える必要は無い」,M-05,L-01,,,back-005-sun,,,,,,,,,V-0606,,$
607,メイア,「そんな意味深に言われて、気になるじゃないですか！ ……はっ、もしかして凄いバカとかそういうことですか！？」,M-05,L-01,,,back-005-sun,,,,,,,,,,,$
608,リート,「ふ……どうだろうな」,M-05,L-02,,,back-005-sun,,,,,,,,,V-0608,,$
609,メイア,「あ……」,M-05,L-02,,,back-005-sun,,,,,,,,,,,$
610,メイア,（リートさんが笑った……！）,M-05,L-02,,,back-005-sun,,,,,,,,,,,$
611,メイア,（……あれ？ そういえばさっき、名前も呼ばれたような……）,M-04,L-02,,,back-005-sun,,,,,,,,,,,$
612,メイア,「──っあの、リートさん！」,M-01,L-02,,,back-005-sun,,,,,,,,,,,$
613,リート,「なんだ？」,,L-01,,,back-005-sun,,,,,,,,,V-0613,,$
,,,,,,,,さっき、私の名前……/LiedLove_high,もしかして今、笑いました？/LiedLove_lowdown,,,,,,,,,$
614,メイア,「あの、さっき……私の名前、呼んでくれましたよね？」,M-01,L-01,,,back-005-sun,,,Aonly,,,,,,,,$
615,リート,「……そう、だったか？」,M-01,L-08,,,back-005-sun,,,Aonly,,,,,,V-0615,,$
616,メイア,"「そうです！　さっき、私が近寄りすぎたとき！
絶対呼んでくれました！」",M-01,L-08,,,back-005-sun,,,Aonly,,,,,,,,$
617,リート,"「……名前くらい誰だって呼ぶだろう。
そんな大げさに反応することではない」",M-01,L-01,,,back-005-sun,,,Aonly,,,,,,V-0617,,$
618,メイア,"「リートさんに呼ばれるのは初めてでした！
折角なので、もう一回……」",M-01,L-01,,,back-005-sun,,,Aonly,,,,,,,,$
619,リート,「断る」,M-01,L-01a,,,back-005-sun,,,Aonly,,,,,,V-0619,,$
620,メイア,「ええーっ！？　どうしてですか！？」,M-05,L-01a,,,back-005-sun,,,Aonly,,,,,,,,$
621,リート,「呼ぶ理由が無い」,M-05,L-01a,,,back-005-sun,,,Aonly,,,,,,V-0621,,$
622,メイア,「そんなあ……」,M-04,L-01a,,,back-005-sun,,,Aonly,,,,,,,,$
623,リート,「…………」,M-04,L-01,,,back-005-sun,,,Aonly,,,,,,V-0623,,$
624,リート,「…………メイア」,M-04,L-08,,,back-005-sun,,,Aonly,,,,,,,,$
625,メイア,「……！」,M-05,L-08,,,back-005-sun,,,Aonly,,,,,,,,$
626,リート,「……これでいいんだろう」,M-05,L-09,,,back-005-sun,,,Aonly,,,,,,V-0626,,$
627,メイア,「はいっ！　っふふ……ありがとうございます！」,M-02,L-09,,,back-005-sun,,,Aonly,,,,,,,,$
628,リート,「……にやにやするな、鬱陶しい」,M-02,L-09,,,back-005-sun,,,Aonly,,,,,,V-0628,,$
629,メイア,「ふふふ、すみません……嬉しくて」,M-02,L-09,,,back-005-sun,,,Aonly,,,,,,,,$
630,リート,「……まったく」,M-02,L-02,,,back-005-sun,,,Aonly,,,,,,V-0630,,$
631,メイア,「リートさん、もしかして今笑いました？」,M-01,L-01,,,back-005-sun,,,Bonly,,,,,,,,$
632,リート,「……は？」,M-01,L-03,,,back-005-sun,,,Bonly,,,,,,V-0632,,$
633,メイア,「今、一瞬微笑んで……」,M-01,L-03,,,back-005-sun,,,Bonly,,,,,,,,$
634,リート,「気のせいだろう」,M-01,L-01,,,back-005-sun,,,Bonly,,,,,,V-0634,,$
635,メイア,「ええーっ、気のせいじゃないです！ 確かに見ましたもん！」,M-04,L-01,,,back-005-sun,,,Bonly,,,,,,,,$
636,メイア,「もう一回！ もう一回笑ってみてください！」,M-01,L-01,,,back-005-sun,,,Bonly,,,,,,,,$
637,リート,「断る」,M-01,L-01,,,back-005-sun,,,Bonly,,,,,,V-0637,,$
638,メイア,「そんなこと言わずに！」,M-02,L-01,,,back-005-sun,,,Bonly,,,,,,,,$
639,リート,「断る」,M-02,L-06,,,back-005-sun,,,Bonly,,,,,,V-0639,,$
640,メイア,「うぅ、頑な……」,M-04,L-06,,,back-005-sun,,,Bonly,,,,,,,,$
641,メイア,（笑った顔、素敵だったんだけどな）,M-04,L-06,,,back-005-sun,,,Bonly,,,,,,,,$
,,,,,,,,,,,,,,,,,,$
642,リート,「──俺はそろそろ仕事に戻る。お前も飲んだら戻れ」,M-02/M-04,L-01,,,back-005-sun,,,,,,,,,V-0642,,$
643,メイア,「あ、はい！」,M-01,L-01,,,back-005-sun,,,,,,,,,,,$
644,リート,「……花壇は、後で見に行ってやる」,M-01,L-01a,,,back-005-sun,,,,,,,,,V-0644,,$
645,メイア,「……！　本当ですか！？」,M-02,L-01a,,,back-005-sun,,,,,,,,,,,$
646,リート,「ああ。どこが芽吹いたのか、後で案内してくれ」,M-02,L-01,,,back-005-sun,,,,,,,,,V-0646,,$
647,メイア,「はいっ、勿論です！　お待ちしてますね！」,M-02,L-01,,,back-005-sun,,,,,,,,,,,$
648,リート,「──ああ」,M-02,L-02,,,back-005-sun/FO,,,,,,,BGM-002/FO,,V-0648,,$
